PRECINCT	DEM	REP	TOTAL
114	104	328	449
117	191	708	919
111	369	1058	1452
110	83	199	287
113	328	834	1185
112	378	1061	1474
119	710	2073	2837
118	663	679	1387
115a	547	2014	2610
129	496	962	1483
128	559	1206	1806
120	269	984	1285
121	298	1021	1345
122	70	537	611
109	149	362	520
124	182	676	872
125	125	410	536
126	95	448	549
127	629	815	1476
102	339	730	1091
103	76	275	356
101	113	370	493
106	164	505	677
107	401	1527	1961
104	287	782	1093
105	168	609	799
108	375	617	1017
123	111	465	586
