PRECINCT	DEM	REP	TOTAL
22	685	1560	2288
29	504.0	1212.0	1773.0
02	358	1198	1578
03	408	1138	1593
26	582	739	1364
01	435	1875	2360
06	473	1178	1680
07	782	1133	1978
04	218	258	491
05	668	1497	2219
23	924	2005	3005
08	529	1291	1857
09	306	1352	1691
28	706	1325	2084
40	435	601	1071
41	625	1694	2375
24	787	2062	2920
25	503	720	1264
13	547	384	963
27	643	1886	2593
20	595	1565	2201
21	286	936	1247
11	365	346	727
10	210	124	344
39	565	1185	1784
38	802	1371	2229
15	431	26	461
14	543	579	1138
17	436	559	1024
16	723	835	1623
19	272	463	755
32	794	1137	1987
31	849	2184	3140
30	1013	1482	2571
37	713	886	1659
36	684	965	1682
35	526	870	1446
34	981	2385	3451
33	1136	3027	4257
12	716	229	962
