PRECINCT	DEM	REP	TOTAL
24	68	474	554
30	587	669	1281
15	1100	553	1702
21	603	591	1227
78	2361	1339	3750
18	715	1030	1774
pit113	3228	1988	5334
45	354	399	768
42	561	745	1338
3	407	822	1248
75	1740	1510	3299
nwm117	2929	1497	4476
6	108	480	590
9	371	699	1085
20	615	800	1456
85	952	886	1867
mch110	3808	1378	5303
esc114	1589	1192	2815
