PRECINCT	DEM	REP	TOTAL
higgin	232	559	817
fort 1	299	581	918
dysart	376	1033	1462
nebo	598	1310	1947
fort 2	221	500	740
pleasa	464	1087	1595
m.cove	258	864	1142
n.cove	138	411	560
mar 5	192	347	564
mar 4	204	361	597
glenwd	289	867	1184
mar 1	642	1214	1903
t.cove	108	422	544
mar 3	195	344	561
mar 2	537	431	998
west m	681	1523	2269
ccreek	588	1195	1842
