PRECINCT	DEM	REP	TOTAL
caly	157	423	586
kena	1042	934	1994
rose	560	590	1160
fais	443	485	938
wall	1474	1536	3049
lock	63	229	296
albe	168	668	852
wars	1323	717	2053
char	563	361	935
glis	106	380	494
cfrk	64	418	486
chin	168	451	627
magn	501	402	909
cyck	149	743	899
rock	299	368	673
smca	167	630	811
wolf	232	777	1020
beul	402	1597	2027
hall	299	560	864
