PRECINCT	DEM	REP	TOTAL
39	512.0	2133.0	2719.0
43	729.0	1864.0	2650.0
09	646	596	1272
42	471	1175	1692
22	763	1960	2773
02	897	570	1500
03	813	417	1260
26	595	1149	1797
27	1072	2082	3223
06	846	249	1117
07	653	52	714
04	1325	1829	3228
05	888	490	1414
46	876	2326	3275
23	893	1492	2452
08	685	341	1044
45	955	1272	2305
28	852	1663	2580
29	719	2021	2800
40	950	2066	3080
41	539	1609	2191
24	715	1034	1802
25	432	996	1455
01	452	355	839
20	561	1690	2288
38	347	1646	2037
21	583	852	1472
11	589	420	1048
10	883	956	1874
13	603	1069	1722
12	622	1206	1874
15	1647	2528	4272
14	331	533	875
17	1178	1693	2933
16	1025	2080	3149
19	1012	1940	3013
18	1890	2224	4214
31	547	1720	2326
30	429	903	1366
37	312	742	1073
36	468	1555	2066
35	306	784	1114
34	335	1148	1506
33	278	1080	1389
32	527	1098	1660
44	958	2398	3407
