PRECINCT	DEM	REP	TOTAL
02	604	395	1010
03	1128	1089	2278
13	463	871	1353
01	955	367	1345
06	656	509	1183
07	374	827	1228
17	878	1551	2475
05	589	924	1543
19	1401	2023	3500
18	707	1222	1984
08	854	1083	1975
09	445	666	1124
16	915	540	1477
12	439	486	938
14	1079	1867	3019
11	724	445	1182
15	1358	590	1992
10	280	445	733
