stateFP,state,maptype,countyFP,county,district,demPercentage,repPercentage
06,CA,Compact,35,...,1,1.0,1.0
06,CA,Compact,57,...,4,1.0,1.0
06,CA,Compact,37,...,38,0.067362248554881,0.08313341063572195
06,CA,Compact,113,...,5,0.9548168171924538,0.9655341782632789
06,CA,Compact,13,...,15,0.09734333907104546,0.03366284983024862
06,CA,Compact,59,...,38,9.135776311274214e-06,1.1206919525059073e-05
06,CA,Compact,9,...,16,1.0,1.0
06,CA,Compact,7,...,5,0.20724925342412812,0.1772309738511348
06,CA,Compact,89,...,1,1.0,1.0
06,CA,Compact,75,...,14,0.15442744499571331,0.025717167781980056
06,CA,Compact,23,...,1,1.0,1.0
06,CA,Compact,65,...,42,0.31786943053428635,0.33444851553012905
06,CA,Compact,37,...,33,0.06441979992286986,0.08603341945881499
06,CA,Compact,73,...,51,0.26152832743391147,0.18556336720683198
06,CA,Compact,37,...,29,0.06696681753207598,0.07789832545955046
06,CA,Compact,81,...,15,0.11648733263250928,0.28114503044028083
06,CA,Compact,83,...,24,1.0,1.0
06,CA,Compact,5,...,16,1.0,1.0
06,CA,Compact,59,...,46,0.23246516428359215,0.21486297614392913
06,CA,Compact,13,...,17,6.247783740101205e-06,5.644622211883313e-06
06,CA,Compact,19,...,16,0.22117718745308623,0.2853790511815879
06,CA,Compact,71,...,8,0.31311036081856225,0.38395510169495967
06,CA,Compact,37,...,44,0.07295425053650298,0.06901336325658772
06,CA,Compact,115,...,4,1.0,1.0
06,CA,Compact,59,...,48,0.23316229321109216,0.23715518545626363
06,CA,Compact,67,...,9,0.001009936305136558,0.002232688262457038
06,CA,Compact,87,...,15,0.09140452693080298,0.13128729327010646
06,CA,Compact,65,...,36,0.21064676603573254,0.2708261224272964
06,CA,Compact,63,...,1,1.0,1.0
06,CA,Compact,71,...,41,1.9821673381986763e-05,1.8750519507123784e-05
06,CA,Compact,65,...,8,2.7170604179530837e-06,4.7074670743966545e-06
06,CA,Compact,101,...,5,1.0,1.0
06,CA,Compact,25,...,36,1.0,1.0
06,CA,Compact,51,...,16,1.0,1.0
06,CA,Compact,99,...,10,0.9803379690101915,0.9694226700431715
06,CA,Compact,67,...,3,0.005114072709861892,0.006365824044320943
06,CA,Compact,45,...,5,1.0,1.0
06,CA,Compact,107,...,22,0.9206621129945565,0.9091623913825397
06,CA,Compact,1,...,15,0.05537726281344326,0.14639893044837343
06,CA,Compact,87,...,20,0.9085954730691971,0.8687127067298938
06,CA,Compact,29,...,23,0.831498848748282,0.8677087066563983
06,CA,Compact,37,...,47,0.07764632550358014,0.05796482948317254
06,CA,Compact,73,...,49,0.07466227138918856,0.10756612732592422
06,CA,Compact,37,...,27,0.09297802884463789,0.03617598334306729
06,CA,Compact,85,...,18,0.40914359527291727,0.33481772393818315
06,CA,Compact,65,...,31,4.316653697778519e-06,4.6438377013197174e-06
06,CA,Compact,59,...,32,1.015040722348037e-05,2.0348168206359623e-05
06,CA,Compact,71,...,35,0.31617851984151873,0.24811938749710993
06,CA,Compact,85,...,15,0.1869614156515603,0.3405094210468234
06,CA,Compact,79,...,24,1.0,1.0
06,CA,Compact,73,...,52,0.2552038835564646,0.1904751962262777
06,CA,Compact,13,...,3,0.23789977513083763,0.29250499672330954
06,CA,Compact,47,...,16,0.19792856789247365,0.1899856819752098
06,CA,Compact,37,...,39,5.551818016076397e-06,7.524307283710165e-07
06,CA,Compact,65,...,49,0.10549926054807203,0.09627645851872847
06,CA,Compact,27,...,16,1.0,1.0
06,CA,Compact,59,...,39,0.24163142500104906,0.21765967301989084
06,CA,Compact,37,...,37,0.07175847148414234,0.07003566455788297
06,CA,Compact,39,...,16,1.0,1.0
06,CA,Compact,21,...,5,1.0,1.0
06,CA,Compact,59,...,47,1.3748762493602255e-05,7.381019333284557e-06
06,CA,Compact,61,...,4,1.0,1.0
06,CA,Compact,67,...,5,2.2849308051327933e-06,4.0010399411169884e-07
06,CA,Compact,37,...,34,0.07780460133011653,0.05237537342132382
06,CA,Compact,13,...,11,0.6647394548135975,0.6738172740258302
06,CA,Compact,37,...,30,0.054813144265255576,0.0709131034169438
06,CA,Compact,43,...,16,1.0,1.0
06,CA,Compact,111,...,24,0.009108357515968375,0.014313816806084428
06,CA,Compact,37,...,32,0.08330082505375816,0.05249755315339832
06,CA,Compact,65,...,35,0.02300690033330578,0.004074375887275799
06,CA,Compact,7,...,1,0.7927507465758719,0.8227690261488652
06,CA,Compact,1,...,13,0.4525966429803235,0.5265803018274268
06,CA,Compact,85,...,17,1.4407691483941713e-05,0.0
06,CA,Compact,93,...,1,1.0,1.0
06,CA,Compact,37,...,25,0.06031111128557943,0.09012893578235154
06,CA,Compact,59,...,49,0.046701257442173356,0.1047360217052
06,CA,Compact,71,...,16,0.01996860802161289,0.031062534289383846
06,CA,Compact,17,...,4,1.0,1.0
06,CA,Compact,107,...,16,0.07933788700544342,0.09083760861746057
06,CA,Compact,105,...,1,1.0,1.0
06,CA,Compact,33,...,5,1.0,1.0
06,CA,Compact,81,...,14,0.8834700826831117,0.718854969559719
06,CA,Compact,11,...,5,1.0,1.0
06,CA,Compact,49,...,1,1.0,1.0
06,CA,Compact,47,...,10,0.8020714321075263,0.8100143180247901
06,CA,Compact,1,...,18,4.047736604134271e-06,0.0
06,CA,Compact,113,...,3,0.04518318280754595,0.03446582173672114
06,CA,Compact,65,...,41,0.34297060883448777,0.2943651763317952
06,CA,Compact,67,...,6,0.49910988822478497,0.4863063340625025
06,CA,Compact,73,...,50,0.19301918780002555,0.28034727738762816
06,CA,Compact,37,...,28,0.07120056046250901,0.07489543939079829
06,CA,Compact,59,...,45,0.24600682511606473,0.22554720756765131
06,CA,Compact,111,...,26,0.8574526995112877,0.8609374494905685
06,CA,Compact,85,...,19,0.4038805813840391,0.32467285501499454
08,CO,Compact,97,...,2,1.0,1.0
08,CO,Compact,7,...,3,1.0,1.0
08,CO,Compact,69,...,4,1.0,1.0
08,CO,Compact,75,...,4,1.0,1.0
08,CO,Compact,99,...,3,1.0,1.0
08,CO,Compact,121,...,4,1.0,1.0
08,CO,Compact,109,...,3,1.0,1.0
08,CO,Compact,5,...,6,0.4955539220254999,0.4461266249633222
08,CO,Compact,79,...,3,1.0,1.0
08,CO,Compact,13,...,4,0.317983247464944,0.32887733809163655
08,CO,Compact,73,...,3,1.0,1.0
08,CO,Compact,17,...,3,1.0,1.0
08,CO,Compact,43,...,3,1.0,1.0
08,CO,Compact,53,...,3,1.0,1.0
08,CO,Compact,59,...,7,0.5821500199439261,0.569810322767673
08,CO,Compact,119,...,5,1.0,1.0
08,CO,Compact,1,...,6,1.0,1.0
08,CO,Compact,5,...,1,0.20718133398403682,0.20277580205014448
08,CO,Compact,57,...,2,1.0,1.0
08,CO,Compact,41,...,5,1.0,1.0
08,CO,Compact,89,...,3,1.0,1.0
08,CO,Compact,37,...,2,1.0,1.0
08,CO,Compact,31,...,1,1.0,1.0
08,CO,Compact,115,...,4,1.0,1.0
08,CO,Compact,33,...,3,1.0,1.0
08,CO,Compact,3,...,3,1.0,1.0
08,CO,Compact,55,...,3,1.0,1.0
08,CO,Compact,111,...,3,1.0,1.0
08,CO,Compact,105,...,3,1.0,1.0
08,CO,Compact,59,...,6,1.1344857919636535e-05,8.796120392666826e-06
08,CO,Compact,85,...,3,1.0,1.0
08,CO,Compact,95,...,4,1.0,1.0
08,CO,Compact,113,...,3,1.0,1.0
08,CO,Compact,123,...,4,1.0,1.0
