stateFP,state,maptype,countyFP,county,district,dem_CountySplitValue,rep_CountySplitValue
stateFP,state,Compact,20197,"Wabaunsee County, Kansas",1,1.0,1.0
stateFP,state,Compact,24023,"Garrett County, Maryland",6,1.0,1.0
stateFP,state,Compact,42083,"McKean County, Pennsylvania",5,1.0,1.0
stateFP,state,Compact,26157,"Tuscola County, Michigan",10,1.0,1.0
stateFP,state,Compact,48201,"Harris County, Texas",9,0.1975386653590854,0.12968845476744348
stateFP,state,Compact,17177,"Stephenson County, Illinois",16,1.0,1.0
stateFP,state,Compact,31067,"Gage County, Nebraska",1,1.0,1.0
stateFP,state,Compact,26087,"Lapeer County, Michigan",10,0.4477447153068095,0.47402835918866126
stateFP,state,Compact,17091,"Kankakee County, Illinois",13,0.8784528805445684,0.8071474785411977
stateFP,state,Compact,8009,"Baca County, Colorado",3,1.0,1.0
stateFP,state,Compact,13207,"Monroe County, Georgia",8,1.0,1.0
stateFP,state,Compact,48219,"Hockley County, Texas",19,1.0,1.0
stateFP,state,Compact,18165,"Vermillion County, Indiana",8,1.0,1.0
stateFP,state,Compact,17153,"Pulaski County, Illinois",15,1.0,1.0
stateFP,state,Compact,47121,"Meigs County, Tennessee",3,1.0,1.0
stateFP,state,Compact,27087,"Mahnomen County, Minnesota",7,1.0,1.0
stateFP,state,Compact,21103,"Henry County, Kentucky",4,1.0,1.0
stateFP,state,Compact,25009,"Essex County, Massachusetts",6,0.9811898318541955,0.975459358168886
stateFP,state,Compact,13133,"Greene County, Georgia",10,0.8029921008814866,0.7913560986191774
stateFP,state,Compact,12039,"Gadsden County, Florida",2,1.0,1.0
stateFP,state,Compact,48383,"Reagan County, Texas",11,1.0,1.0
stateFP,state,Compact,17171,"Scott County, Illinois",18,1.0,1.0
stateFP,state,Compact,22019,"Calcasieu Parish, Louisiana",3,1.0,1.0
stateFP,state,Compact,35023,"Hidalgo County, New Mexico",2,1.0,1.0
stateFP,state,Compact,21065,"Estill County, Kentucky",6,1.0,1.0
stateFP,state,Compact,27053,"Hennepin County, Minnesota",4,2.148452200554606e-06,2.726745095346232e-06
stateFP,state,Compact,48321,"Matagorda County, Texas",27,1.0,1.0
stateFP,state,Compact,21069,"Fleming County, Kentucky",5,1.0,1.0
stateFP,state,Compact,40083,"Logan County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,34037,"Sussex County, New Jersey",11,1.0,1.0
stateFP,state,Compact,20111,"Lyon County, Kansas",4,1.0,1.0
stateFP,state,Compact,18145,"Shelby County, Indiana",6,1.0,1.0
stateFP,state,Compact,51161,"Roanoke County, Virginia",9,0.07153562248431392,0.07022735086160031
stateFP,state,Compact,26083,"Keweenaw County, Michigan",1,1.0,1.0
stateFP,state,Compact,27007,"Beltrami County, Minnesota",7,1.0,1.0
stateFP,state,Compact,36103,"Suffolk County, New York",1,0.47039604108745064,0.5011417576609938
stateFP,state,Compact,39145,"Scioto County, Ohio",2,1.0,1.0
stateFP,state,Compact,41035,"Klamath County, Oregon",2,1.0,1.0
stateFP,state,Compact,42121,"Venango County, Pennsylvania",3,1.0,1.0
stateFP,state,Compact,29177,"Ray County, Missouri",6,1.0,1.0
stateFP,state,Compact,48155,"Foard County, Texas",13,1.0,1.0
stateFP,state,Compact,36047,"Kings County, New York",14,0.00016925342349946175,8.720330818620789e-05
stateFP,state,Compact,47021,"Cheatham County, Tennessee",7,1.0,1.0
stateFP,state,Compact,13043,"Candler County, Georgia",12,1.0,1.0
stateFP,state,Compact,5015,"Carroll County, Arkansas",1,0.13508664374684348,0.14609462110302718
stateFP,state,Compact,1103,"Morgan County, Alabama",5,1.0,1.0
stateFP,state,Compact,28133,"Sunflower County, Mississippi",2,1.0,1.0
stateFP,state,Compact,4001,"Apache County, Arizona",1,1.0,1.0
stateFP,state,Compact,45035,"Dorchester County, South Carolina",6,0.03428071192347953,0.03534035031174551
stateFP,state,Compact,36019,"Clinton County, New York",21,1.0,1.0
stateFP,state,Compact,21029,"Bullitt County, Kentucky",4,1.0,1.0
stateFP,state,Compact,6059,"Orange County, California",49,0.04660742561575841,0.11161073353666279
stateFP,state,Compact,40003,"Alfalfa County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,12071,"Lee County, Florida",19,0.9326615303639876,0.9490833203866895
stateFP,state,Compact,16081,"Teton County, Idaho",2,1.0,1.0
stateFP,state,Compact,6055,"Napa County, California",5,1.0,1.0
stateFP,state,Compact,6005,"Amador County, California",16,1.0,1.0
stateFP,state,Compact,31087,"Hitchcock County, Nebraska",3,1.0,1.0
stateFP,state,Compact,17129,"Menard County, Illinois",18,1.0,1.0
stateFP,state,Compact,26117,"Montcalm County, Michigan",2,0.3868006679643907,0.39955734287121325
stateFP,state,Compact,17135,"Montgomery County, Illinois",12,1.0,1.0
stateFP,state,Compact,13309,"Wheeler County, Georgia",8,1.0,1.0
stateFP,state,Compact,13127,"Glynn County, Georgia",1,1.0,1.0
stateFP,state,Compact,6095,"Solano County, California",3,1.0,1.0
stateFP,state,Compact,12113,"Santa Rosa County, Florida",1,1.0,1.0
stateFP,state,Compact,34013,"Essex County, New Jersey",11,9.615540870731936e-05,0.0001281880193828229
stateFP,state,Compact,29005,"Atchison County, Missouri",6,1.0,1.0
stateFP,state,Compact,28093,"Marshall County, Mississippi",1,1.0,1.0
stateFP,state,Compact,21117,"Kenton County, Kentucky",4,1.0,1.0
stateFP,state,Compact,13053,"Chattahoochee County, Georgia",3,1.0,1.0
stateFP,state,Compact,48093,"Comanche County, Texas",25,1.0,1.0
stateFP,state,Compact,47187,"Williamson County, Tennessee",5,0.5041228436415827,0.45515874030086345
stateFP,state,Compact,54053,"Mason County, West Virginia",2,1.0,1.0
stateFP,state,Compact,47109,"McNairy County, Tennessee",8,1.0,1.0
stateFP,state,Compact,51165,"Rockingham County, Virginia",6,1.0,1.0
stateFP,state,Compact,23011,"Kennebec County, Maine",2,1.0,1.0
stateFP,state,Compact,48405,"San Augustine County, Texas",1,1.0,1.0
stateFP,state,Compact,39149,"Shelby County, Ohio",15,1.0,1.0
stateFP,state,Compact,48427,"Starr County, Texas",28,1.0,1.0
stateFP,state,Compact,13211,"Morgan County, Georgia",10,1.0,1.0
stateFP,state,Compact,18095,"Madison County, Indiana",5,1.0,1.0
stateFP,state,Compact,26163,"Wayne County, Michigan",11,7.151026907936415e-05,5.3040157069860306e-05
stateFP,state,Compact,22115,"Vernon Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,28013,"Calhoun County, Mississippi",1,1.0,1.0
stateFP,state,Compact,42041,"Cumberland County, Pennsylvania",4,0.08101562551492637,0.05508757868651145
stateFP,state,Compact,6067,"Sacramento County, California",7,0.5129262851014719,0.5637376107557707
stateFP,state,Compact,17061,"Greene County, Illinois",12,1.0,1.0
stateFP,state,Compact,45065,"McCormick County, South Carolina",3,1.0,1.0
stateFP,state,Compact,48225,"Houston County, Texas",36,0.42848941535487894,0.39091958757029144
stateFP,state,Compact,8053,"Hinsdale County, Colorado",3,1.0,1.0
stateFP,state,Compact,5117,"Prairie County, Arkansas",1,1.0,1.0
stateFP,state,Compact,8093,"Park County, Colorado",2,0.15511511374675008,0.14167440289747837
stateFP,state,Compact,31171,"Thomas County, Nebraska",3,1.0,1.0
stateFP,state,Compact,27069,"Kittson County, Minnesota",7,1.0,1.0
stateFP,state,Compact,18175,"Washington County, Indiana",9,1.0,1.0
stateFP,state,Compact,21221,"Trigg County, Kentucky",1,1.0,1.0
stateFP,state,Compact,35051,"Sierra County, New Mexico",2,1.0,1.0
stateFP,state,Compact,24011,"Caroline County, Maryland",1,1.0,1.0
stateFP,state,Compact,35005,"Chaves County, New Mexico",2,1.0,1.0
stateFP,state,Compact,17141,"Ogle County, Illinois",16,1.0,1.0
stateFP,state,Compact,27035,"Crow Wing County, Minnesota",8,1.0,1.0
stateFP,state,Compact,6059,"Orange County, California",47,1.3883617082504258e-05,1.2310582318127688e-05
stateFP,state,Compact,8059,"Jefferson County, Colorado",2,0.42201528536531197,0.4351652134895288
stateFP,state,Compact,48023,"Baylor County, Texas",13,1.0,1.0
stateFP,state,Compact,13319,"Wilkinson County, Georgia",8,1.0,1.0
stateFP,state,Compact,31111,"Lincoln County, Nebraska",3,1.0,1.0
stateFP,state,Compact,40065,"Jackson County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,8013,"Boulder County, Colorado",2,0.7049932126678069,0.6451616464193812
stateFP,state,Compact,20167,"Russell County, Kansas",1,1.0,1.0
stateFP,state,Compact,22041,"Franklin Parish, Louisiana",5,0.8654616981659823,0.80997067989454
stateFP,state,Compact,41005,"Clackamas County, Oregon",5,0.8552710333297561,0.871604084535829
stateFP,state,Compact,39143,"Sandusky County, Ohio",7,0.29526771179279504,0.3129740579406479
stateFP,state,Compact,31037,"Colfax County, Nebraska",1,1.0,1.0
stateFP,state,Compact,36121,"Wyoming County, New York",27,1.0,1.0
stateFP,state,Compact,51097,"King and Queen County, Virginia",1,1.0,1.0
stateFP,state,Compact,41017,"Deschutes County, Oregon",2,1.0,1.0
stateFP,state,Compact,29175,"Randolph County, Missouri",6,1.0,1.0
stateFP,state,Compact,20133,"Neosho County, Kansas",2,1.0,1.0
stateFP,state,Compact,42091,"Montgomery County, Pennsylvania",13,0.9099296318423619,0.871010721742555
stateFP,state,Compact,18085,"Kosciusko County, Indiana",2,1.0,1.0
stateFP,state,Compact,18073,"Jasper County, Indiana",4,1.0,1.0
stateFP,state,Compact,40047,"Garfield County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,6071,"San Bernardino County, California",8,0.30478330915423185,0.47179021255055303
stateFP,state,Compact,47089,"Jefferson County, Tennessee",1,1.0,1.0
stateFP,state,Compact,13201,"Miller County, Georgia",2,1.0,1.0
stateFP,state,Compact,21085,"Grayson County, Kentucky",1,0.07069210186973766,0.08515891539954158
stateFP,state,Compact,48007,"Aransas County, Texas",27,1.0,1.0
stateFP,state,Compact,12117,"Seminole County, Florida",7,1.0,1.0
stateFP,state,Compact,21097,"Harrison County, Kentucky",6,1.0,1.0
stateFP,state,Compact,42085,"Mercer County, Pennsylvania",3,1.0,1.0
stateFP,state,Compact,48355,"Nueces County, Texas",34,0.6909422625319671,0.7014477034647957
stateFP,state,Compact,51685,"Manassas Park city, Virginia",10,1.0,1.0
stateFP,state,Compact,48159,"Franklin County, Texas",4,1.0,1.0
stateFP,state,Compact,28109,"Pearl River County, Mississippi",4,1.0,1.0
stateFP,state,Compact,54109,"Wyoming County, West Virginia",3,1.0,1.0
stateFP,state,Compact,22125,"West Feliciana Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,21005,"Anderson County, Kentucky",6,1.0,1.0
stateFP,state,Compact,17157,"Randolph County, Illinois",15,1.0,1.0
stateFP,state,Compact,55071,"Manitowoc County, Wisconsin",8,0.7726460208865208,0.7254519960674723
stateFP,state,Compact,53071,"Walla Walla County, Washington",5,0.9664217420153962,0.9566448643651869
stateFP,state,Compact,31153,"Sarpy County, Nebraska",2,0.6309759223508464,0.5782896802184695
stateFP,state,Compact,12061,"Indian River County, Florida",8,1.0,1.0
stateFP,state,Compact,34023,"Middlesex County, New Jersey",12,0.12819251072382787,0.07006037293448047
stateFP,state,Compact,16085,"Valley County, Idaho",1,1.0,1.0
stateFP,state,Compact,42091,"Montgomery County, Pennsylvania",2,3.9314214398796924e-05,4.316421243163681e-05
stateFP,state,Compact,6065,"Riverside County, California",31,3.925869777238742e-06,3.318314390527858e-06
stateFP,state,Compact,37123,"Montgomery County, North Carolina",8,1.0,1.0
stateFP,state,Compact,12027,"DeSoto County, Florida",17,1.0,1.0
stateFP,state,Compact,25019,"Nantucket County, Massachusetts",9,1.0,1.0
stateFP,state,Compact,17077,"Jackson County, Illinois",15,1.0,1.0
stateFP,state,Compact,17147,"Piatt County, Illinois",13,1.0,1.0
stateFP,state,Compact,39035,"Cuyahoga County, Ohio",14,0.2280323032931377,0.30381997411588935
stateFP,state,Compact,18077,"Jefferson County, Indiana",9,1.0,1.0
stateFP,state,Compact,12031,"Duval County, Florida",5,0.8204004747437407,0.7654092227816771
stateFP,state,Compact,17031,"Cook County, Illinois",7,0.1462248247997343,0.18280518931858836
stateFP,state,Compact,36005,"Bronx County, New York",14,2.8823985291612846e-06,7.42691421423068e-05
stateFP,state,Compact,22001,"Acadia Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,27101,"Murray County, Minnesota",1,1.0,1.0
stateFP,state,Compact,28075,"Lauderdale County, Mississippi",2,1.0,1.0
stateFP,state,Compact,20019,"Chautauqua County, Kansas",4,1.0,1.0
stateFP,state,Compact,48421,"Sherman County, Texas",13,1.0,1.0
stateFP,state,Compact,36107,"Tioga County, New York",22,0.21900556316236539,0.20537535632740853
stateFP,state,Compact,47175,"Van Buren County, Tennessee",4,1.0,1.0
stateFP,state,Compact,22045,"Iberia Parish, Louisiana",3,1.0,1.0
stateFP,state,Compact,1065,"Hale County, Alabama",7,1.0,1.0
stateFP,state,Compact,16039,"Elmore County, Idaho",2,1.0,1.0
stateFP,state,Compact,13285,"Troup County, Georgia",3,1.0,1.0
stateFP,state,Compact,8069,"Larimer County, Colorado",4,1.0,1.0
stateFP,state,Compact,31139,"Pierce County, Nebraska",3,1.0,1.0
stateFP,state,Compact,12089,"Nassau County, Florida",4,1.0,1.0
stateFP,state,Compact,49001,"Beaver County, Utah",2,1.0,1.0
stateFP,state,Compact,20195,"Trego County, Kansas",1,1.0,1.0
stateFP,state,Compact,39035,"Cuyahoga County, Ohio",7,0.17532429483616202,0.26081764634537064
stateFP,state,Compact,48013,"Atascosa County, Texas",21,0.22524115885753895,0.2007194190782986
stateFP,state,Compact,13313,"Whitfield County, Georgia",9,1.0,1.0
stateFP,state,Compact,26105,"Mason County, Michigan",2,1.0,1.0
stateFP,state,Compact,41061,"Union County, Oregon",2,1.0,1.0
stateFP,state,Compact,48341,"Moore County, Texas",13,1.0,1.0
stateFP,state,Compact,21189,"Owsley County, Kentucky",5,1.0,1.0
stateFP,state,Compact,18163,"Vanderburgh County, Indiana",8,1.0,1.0
stateFP,state,Compact,22051,"Jefferson Parish, Louisiana",2,0.9422974943936967,0.9572170681802254
stateFP,state,Compact,17043,"DuPage County, Illinois",9,6.548426128022203e-06,8.767147217049628e-06
stateFP,state,Compact,6087,"Santa Cruz County, California",15,0.10738352291033829,0.17055552652317593
stateFP,state,Compact,36091,"Saratoga County, New York",21,0.5330625414167414,0.5629679886102439
stateFP,state,Compact,13217,"Newton County, Georgia",13,1.0,1.0
stateFP,state,Compact,25025,"Suffolk County, Massachusetts",5,7.273069890218198e-05,0.00012664326034649245
stateFP,state,Compact,40115,"Ottawa County, Oklahoma",2,1.0,1.0
stateFP,state,Compact,6013,"Contra Costa County, California",13,1.241523954058287e-05,1.3625980301130457e-05
stateFP,state,Compact,48457,"Tyler County, Texas",36,1.0,1.0
stateFP,state,Compact,13277,"Tift County, Georgia",2,1.0,1.0
stateFP,state,Compact,55087,"Outagamie County, Wisconsin",6,0.00018074604736313695,0.00018672155549144808
stateFP,state,Compact,31013,"Box Butte County, Nebraska",3,1.0,1.0
stateFP,state,Compact,51139,"Page County, Virginia",7,1.0,1.0
stateFP,state,Compact,47187,"Williamson County, Tennessee",6,0.20877101848715843,0.20065454557994344
stateFP,state,Compact,27079,"Le Sueur County, Minnesota",1,0.9075012668201283,0.8712454936584688
stateFP,state,Compact,27141,"Sherburne County, Minnesota",6,0.8499048349520977,0.8927109042736695
stateFP,state,Compact,34035,"Somerset County, New Jersey",7,0.5706454287700782,0.6652155128988949
stateFP,state,Compact,6019,"Fresno County, California",21,0.7632581927997614,0.6473036075379289
stateFP,state,Compact,51790,"Staunton city, Virginia",6,1.0,1.0
stateFP,state,Compact,55063,"La Crosse County, Wisconsin",3,1.0,1.0
stateFP,state,Compact,48271,"Kinney County, Texas",28,1.0,1.0
stateFP,state,Compact,21147,"McCreary County, Kentucky",2,1.0,1.0
stateFP,state,Compact,47065,"Hamilton County, Tennessee",3,1.0,1.0
stateFP,state,Compact,40035,"Craig County, Oklahoma",2,1.0,1.0
stateFP,state,Compact,55055,"Jefferson County, Wisconsin",5,1.0,1.0
stateFP,state,Compact,47107,"McMinn County, Tennessee",3,1.0,1.0
stateFP,state,Compact,27057,"Hubbard County, Minnesota",7,1.0,1.0
stateFP,state,Compact,55001,"Adams County, Wisconsin",6,1.0,1.0
stateFP,state,Compact,42061,"Huntingdon County, Pennsylvania",5,0.4424417447406707,0.3029252117252572
stateFP,state,Compact,4015,"Mohave County, Arizona",1,1.0,1.0
stateFP,state,Compact,12083,"Marion County, Florida",15,0.23104131975894945,0.3565996937826303
stateFP,state,Compact,27147,"Steele County, Minnesota",1,1.0,1.0
stateFP,state,Compact,36077,"Otsego County, New York",19,1.0,1.0
stateFP,state,Compact,1113,"Russell County, Alabama",2,1.0,1.0
stateFP,state,Compact,51107,"Loudoun County, Virginia",7,0.11529365183172283,0.26921915434542737
stateFP,state,Compact,17201,"Winnebago County, Illinois",16,1.0,1.0
stateFP,state,Compact,12021,"Collier County, Florida",19,0.3746009780883236,0.41833075750027165
stateFP,state,Compact,48307,"McCulloch County, Texas",11,1.0,1.0
stateFP,state,Compact,21055,"Crittenden County, Kentucky",1,1.0,1.0
stateFP,state,Compact,29021,"Buchanan County, Missouri",6,1.0,1.0
stateFP,state,Compact,6031,"Kings County, California",22,1.0,1.0
stateFP,state,Compact,26099,"Macomb County, Michigan",9,0.8563312615228563,0.8206285267255388
stateFP,state,Compact,20041,"Dickinson County, Kansas",1,1.0,1.0
stateFP,state,Compact,6003,"Alpine County, California",16,1.0,1.0
stateFP,state,Compact,13199,"Meriwether County, Georgia",3,1.0,1.0
stateFP,state,Compact,47099,"Lawrence County, Tennessee",7,1.0,1.0
stateFP,state,Compact,48389,"Reeves County, Texas",11,1.0,1.0
stateFP,state,Compact,5019,"Clark County, Arkansas",4,1.0,1.0
stateFP,state,Compact,26007,"Alpena County, Michigan",1,1.0,1.0
stateFP,state,Compact,39131,"Pike County, Ohio",2,1.0,1.0
stateFP,state,Compact,33011,"Hillsborough County, New Hampshire",1,0.9058159122127833,0.8867564327643807
stateFP,state,Compact,39039,"Defiance County, Ohio",5,1.0,1.0
stateFP,state,Compact,39171,"Williams County, Ohio",5,1.0,1.0
stateFP,state,Compact,42129,"Westmoreland County, Pennsylvania",18,0.5281800711027705,0.5039159828419367
stateFP,state,Compact,26155,"Shiawassee County, Michigan",4,0.5489981595789508,0.544366087441397
stateFP,state,Compact,48237,"Jack County, Texas",13,0.5531326414872977,0.5929380977449853
stateFP,state,Compact,6073,"San Diego County, California",51,0.2627744256210107,0.14814425865656933
stateFP,state,Compact,6037,"Los Angeles County, California",29,0.06315135934211442,0.0640878421100549
stateFP,state,Compact,28119,"Quitman County, Mississippi",2,1.0,1.0
stateFP,state,Compact,39175,"Wyandot County, Ohio",5,1.0,1.0
stateFP,state,Compact,16055,"Kootenai County, Idaho",1,1.0,1.0
stateFP,state,Compact,48403,"Sabine County, Texas",1,1.0,1.0
stateFP,state,Compact,29157,"Perry County, Missouri",8,1.0,1.0
stateFP,state,Compact,36055,"Monroe County, New York",25,0.9594849305351985,0.9516662350036761
stateFP,state,Compact,16067,"Minidoka County, Idaho",2,1.0,1.0
stateFP,state,Compact,12086,"Miami-Dade County, Florida",26,0.2666976514901851,0.3214041023020854
stateFP,state,Compact,24037,"St. Mary's County, Maryland",5,1.0,1.0
stateFP,state,Compact,31183,"Wheeler County, Nebraska",3,1.0,1.0
stateFP,state,Compact,48147,"Fannin County, Texas",4,1.0,1.0
stateFP,state,Compact,26099,"Macomb County, Michigan",14,8.70725739841176e-05,7.866168333976022e-05
stateFP,state,Compact,13181,"Lincoln County, Georgia",12,1.0,1.0
stateFP,state,Compact,31121,"Merrick County, Nebraska",3,1.0,1.0
stateFP,state,Compact,55119,"Taylor County, Wisconsin",7,1.0,1.0
stateFP,state,Compact,36043,"Herkimer County, New York",21,0.19719979432479234,0.22613688774039653
stateFP,state,Compact,5103,"Ouachita County, Arkansas",4,1.0,1.0
stateFP,state,Compact,26115,"Monroe County, Michigan",7,1.0,1.0
stateFP,state,Compact,42077,"Lehigh County, Pennsylvania",15,1.0,1.0
stateFP,state,Compact,27141,"Sherburne County, Minnesota",8,0.15009516504790218,0.10728909572633061
stateFP,state,Compact,44003,"Kent County, Rhode Island",2,1.0,1.0
stateFP,state,Compact,20205,"Wilson County, Kansas",2,1.0,1.0
stateFP,state,Compact,22021,"Caldwell Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,26141,"Presque Isle County, Michigan",1,1.0,1.0
stateFP,state,Compact,48447,"Throckmorton County, Texas",19,1.0,1.0
stateFP,state,Compact,29225,"Webster County, Missouri",8,1.0,1.0
stateFP,state,Compact,8005,"Arapahoe County, Colorado",7,0.34067823178235296,0.4146489508754282
stateFP,state,Compact,54039,"Kanawha County, West Virginia",2,0.03510079875235952,0.050196453844596506
stateFP,state,Compact,17063,"Grundy County, Illinois",16,1.0,1.0
stateFP,state,Compact,6073,"San Diego County, California",52,0.28324767035139364,0.24029234160770577
stateFP,state,Compact,36037,"Genesee County, New York",27,1.0,1.0
stateFP,state,Compact,13273,"Terrell County, Georgia",2,1.0,1.0
stateFP,state,Compact,31103,"Keya Paha County, Nebraska",3,1.0,1.0
stateFP,state,Compact,40057,"Harmon County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,42005,"Armstrong County, Pennsylvania",5,1.0,1.0
stateFP,state,Compact,40097,"Mayes County, Oklahoma",2,1.0,1.0
stateFP,state,Compact,49005,"Cache County, Utah",1,1.0,1.0
stateFP,state,Compact,1027,"Clay County, Alabama",2,0.19370329397360148,0.24450454514882541
stateFP,state,Compact,31041,"Custer County, Nebraska",3,1.0,1.0
stateFP,state,Compact,22073,"Ouachita Parish, Louisiana",4,1.0,1.0
stateFP,state,Compact,17065,"Hamilton County, Illinois",15,1.0,1.0
stateFP,state,Compact,12047,"Hamilton County, Florida",3,1.0,1.0
stateFP,state,Compact,18139,"Rush County, Indiana",6,1.0,1.0
stateFP,state,Compact,48231,"Hunt County, Texas",4,1.0,1.0
stateFP,state,Compact,26109,"Menominee County, Michigan",1,1.0,1.0
stateFP,state,Compact,13153,"Houston County, Georgia",8,1.0,1.0
stateFP,state,Compact,21163,"Meade County, Kentucky",1,1.0,1.0
stateFP,state,Compact,47169,"Trousdale County, Tennessee",6,1.0,1.0
stateFP,state,Compact,55091,"Pepin County, Wisconsin",3,1.0,1.0
stateFP,state,Compact,40137,"Stephens County, Oklahoma",4,1.0,1.0
stateFP,state,Compact,37143,"Perquimans County, North Carolina",1,1.0,1.0
stateFP,state,Compact,20165,"Rush County, Kansas",1,1.0,1.0
stateFP,state,Compact,36021,"Columbia County, New York",19,1.0,1.0
stateFP,state,Compact,55075,"Marinette County, Wisconsin",8,1.0,1.0
stateFP,state,Compact,48305,"Lynn County, Texas",19,1.0,1.0
stateFP,state,Compact,13097,"Douglas County, Georgia",14,1.0,1.0
stateFP,state,Compact,24003,"Anne Arundel County, Maryland",3,0.2268361514566073,0.14627307337063397
stateFP,state,Compact,36027,"Dutchess County, New York",19,0.39114181056315045,0.3908590841477044
stateFP,state,Compact,39017,"Butler County, Ohio",8,1.0,1.0
stateFP,state,Compact,48051,"Burleson County, Texas",17,1.0,1.0
stateFP,state,Compact,49011,"Davis County, Utah",4,0.000992772386428917,0.0012858930578535173
stateFP,state,Compact,13147,"Hart County, Georgia",10,1.0,1.0
stateFP,state,Compact,42129,"Westmoreland County, Pennsylvania",12,2.162990335408383e-05,1.0989115380184622e-05
stateFP,state,Compact,48325,"Medina County, Texas",21,1.0,1.0
stateFP,state,Compact,29201,"Scott County, Missouri",8,1.0,1.0
stateFP,state,Compact,6037,"Los Angeles County, California",47,0.07857314637594293,0.05088332356299408
stateFP,state,Compact,48113,"Dallas County, Texas",6,6.694911005877926e-06,5.395907786077899e-06
stateFP,state,Compact,55011,"Buffalo County, Wisconsin",3,1.0,1.0
stateFP,state,Compact,37009,"Ashe County, North Carolina",5,1.0,1.0
stateFP,state,Compact,45043,"Georgetown County, South Carolina",7,1.0,1.0
stateFP,state,Compact,36027,"Dutchess County, New York",18,0.6088581894368496,0.6091409158522956
stateFP,state,Compact,49027,"Millard County, Utah",2,1.0,1.0
stateFP,state,Compact,51720,"Norton city, Virginia",9,1.0,1.0
stateFP,state,Compact,35001,"Bernalillo County, New Mexico",1,1.0,1.0
stateFP,state,Compact,26159,"Van Buren County, Michigan",6,1.0,1.0
stateFP,state,Compact,27033,"Cottonwood County, Minnesota",1,1.0,1.0
stateFP,state,Compact,45089,"Williamsburg County, South Carolina",6,1.0,1.0
stateFP,state,Compact,39101,"Marion County, Ohio",5,1.0,1.0
stateFP,state,Compact,47081,"Hickman County, Tennessee",7,1.0,1.0
stateFP,state,Compact,6013,"Contra Costa County, California",17,7.399588598531442e-06,7.483749181789187e-06
stateFP,state,Compact,51083,"Halifax County, Virginia",5,1.0,1.0
stateFP,state,Compact,22015,"Bossier Parish, Louisiana",4,1.0,1.0
stateFP,state,Compact,26075,"Jackson County, Michigan",7,1.0,1.0
stateFP,state,Compact,13135,"Gwinnett County, Georgia",6,0.1280290890522289,0.21033203914093718
stateFP,state,Compact,18019,"Clark County, Indiana",9,1.0,1.0
stateFP,state,Compact,6001,"Alameda County, California",13,0.4267089347010792,0.4910074208642603
stateFP,state,Compact,42031,"Clarion County, Pennsylvania",5,1.0,1.0
stateFP,state,Compact,28101,"Newton County, Mississippi",2,1.0,1.0
stateFP,state,Compact,45003,"Aiken County, South Carolina",6,0.23869873412325587,0.29306986454901596
stateFP,state,Compact,42129,"Westmoreland County, Pennsylvania",5,1.857341926948497e-05,1.1900741847031648e-05
stateFP,state,Compact,17131,"Mercer County, Illinois",17,1.0,1.0
stateFP,state,Compact,26119,"Montmorency County, Michigan",1,1.0,1.0
stateFP,state,Compact,47029,"Cocke County, Tennessee",1,1.0,1.0
stateFP,state,Compact,6037,"Los Angeles County, California",40,0.04291727919289327,0.062247236096929386
stateFP,state,Compact,32029,"Storey County, Nevada",2,1.0,1.0
stateFP,state,Compact,31165,"Sioux County, Nebraska",3,1.0,1.0
stateFP,state,Compact,48327,"Menard County, Texas",11,1.0,1.0
stateFP,state,Compact,1049,"DeKalb County, Alabama",3,1.0,1.0
stateFP,state,Compact,18149,"Starke County, Indiana",2,1.0,1.0
stateFP,state,Compact,37075,"Graham County, North Carolina",11,1.0,1.0
stateFP,state,Compact,51197,"Wythe County, Virginia",9,1.0,1.0
stateFP,state,Compact,47125,"Montgomery County, Tennessee",7,1.0,1.0
stateFP,state,Compact,34027,"Morris County, New Jersey",11,0.7605972295094737,0.7889480311890731
stateFP,state,Compact,42111,"Somerset County, Pennsylvania",9,1.0,1.0
stateFP,state,Compact,6085,"Santa Clara County, California",18,0.4207105708633636,0.36248073623834826
stateFP,state,Compact,1089,"Madison County, Alabama",5,1.0,1.0
stateFP,state,Compact,47035,"Cumberland County, Tennessee",4,1.0,1.0
stateFP,state,Compact,5041,"Desha County, Arkansas",4,1.0,1.0
stateFP,state,Compact,31159,"Seward County, Nebraska",1,1.0,1.0
stateFP,state,Compact,36007,"Broome County, New York",22,1.0,1.0
stateFP,state,Compact,13061,"Clay County, Georgia",2,1.0,1.0
stateFP,state,Compact,48145,"Falls County, Texas",17,0.42217772531672443,0.275159221077858
stateFP,state,Compact,20017,"Chase County, Kansas",4,1.0,1.0
stateFP,state,Compact,8101,"Pueblo County, Colorado",3,1.0,1.0
stateFP,state,Compact,6043,"Mariposa County, California",16,1.0,1.0
stateFP,state,Compact,18183,"Whitley County, Indiana",3,1.0,1.0
stateFP,state,Compact,47173,"Union County, Tennessee",4,1.0,1.0
