stateFP,state,maptype,countyFP,county,district,demPercentage,repPercentage
06,CA,Compact,57,...,4,1.0,1.0
06,CA,Compact,37,...,38,0.06569454447121793,0.08653617132295371
06,CA,Compact,113,...,5,0.9515397630229857,0.9722352080780956
06,CA,Compact,13,...,15,0.09786735603808132,0.025606640127191594
06,CA,Compact,59,...,38,9.371482098949848e-06,1.1033149480648568e-05
06,CA,Compact,9,...,16,1.0,1.0
06,CA,Compact,7,...,5,0.21591017307121835,0.174252891363932
06,CA,Compact,89,...,1,1.0,1.0
06,CA,Compact,75,...,14,0.1495998645379264,0.007613679596917655
06,CA,Compact,23,...,1,1.0,1.0
06,CA,Compact,65,...,42,0.3156144138315556,0.33665018173902533
06,CA,Compact,37,...,33,0.0641117903907024,0.08691607449468679
06,CA,Compact,73,...,51,0.27113305054455156,0.1717630543413037
06,CA,Compact,37,...,29,0.0686369157412438,0.07568832823481307
06,CA,Compact,81,...,15,0.11196958875238447,0.3234824496862082
06,CA,Compact,83,...,24,1.0,1.0
06,CA,Compact,5,...,16,1.0,1.0
06,CA,Compact,59,...,46,0.23124698087418583,0.21810411674675514
06,CA,Compact,13,...,17,6.707954105942599e-06,4.6433095384757485e-06
06,CA,Compact,19,...,16,0.21426542076644559,0.29770944242589514
06,CA,Compact,71,...,8,0.301077864145733,0.39467482368335666
06,CA,Compact,37,...,44,0.07431444001390891,0.0657470134780685
06,CA,Compact,115,...,4,1.0,1.0
06,CA,Compact,59,...,48,0.23064949062034876,0.24152873221012056
06,CA,Compact,67,...,9,0.000893088705599964,0.002575195462326545
06,CA,Compact,87,...,15,0.08081202858932704,0.13588514458275205
06,CA,Compact,65,...,36,0.19844132504788645,0.28111074935562586
06,CA,Compact,63,...,1,1.0,1.0
06,CA,Compact,71,...,41,2.020596490120974e-05,1.83007403049072e-05
06,CA,Compact,65,...,8,2.3272340616034273e-06,5.025892369359088e-06
06,CA,Compact,101,...,5,1.0,1.0
06,CA,Compact,25,...,36,1.0,1.0
06,CA,Compact,51,...,16,1.0,1.0
06,CA,Compact,99,...,10,0.9829116368655845,0.9676854223475382
06,CA,Compact,67,...,3,0.00494500444418687,0.0067323819638086604
06,CA,Compact,45,...,5,1.0,1.0
06,CA,Compact,107,...,22,0.9237116125791037,0.9074763270355973
06,CA,Compact,1,...,15,0.05372087287215627,0.17699323618778937
06,CA,Compact,87,...,20,0.919187971410673,0.8641148554172481
06,CA,Compact,29,...,23,0.8221538670300409,0.8743424952643991
06,CA,Compact,37,...,47,0.08023782738820431,0.05284590159889284
06,CA,Compact,73,...,49,0.07053328987476945,0.11356139142938386
06,CA,Compact,37,...,27,0.09313093743855234,0.03260250211787566
06,CA,Compact,85,...,18,0.40362456624861326,0.33563420916819225
06,CA,Compact,65,...,31,4.1945341904613526e-06,4.787503056670059e-06
06,CA,Compact,59,...,32,9.291911371994014e-06,2.362734224319734e-05
06,CA,Compact,71,...,35,0.3295863556554655,0.2340577411752325
06,CA,Compact,85,...,15,0.1921599879373674,0.36575098732732486
06,CA,Compact,79,...,24,1.0,1.0
06,CA,Compact,73,...,52,0.25914106003585397,0.1829995490670641
06,CA,Compact,13,...,3,0.23320737156475,0.3088123498535476
06,CA,Compact,47,...,16,0.19960982219801285,0.18877126459803242
06,CA,Compact,37,...,39,5.4872499016257314e-06,5.992670183415242e-07
