stateFP,state,maptype,countyFP,county,district,demPercentage,repPercentage
47,TN,Competitive,81,...,7,1.0,1.0
47,TN,Competitive,97,...,8,1.0,1.0
47,TN,Competitive,157,...,9,0.6272089526227659,0.5347894236137487
47,TN,Competitive,73,...,1,1.0,1.0
47,TN,Competitive,113,...,9,1.0,1.0
47,TN,Competitive,167,...,8,1.0,1.0
47,TN,Competitive,179,...,1,1.0,1.0
47,TN,Competitive,141,...,6,1.0,1.0
47,TN,Competitive,17,...,7,0.9949703843438021,0.9925949922695728
47,TN,Competitive,75,...,8,1.0,1.0
47,TN,Competitive,87,...,6,1.0,1.0
47,TN,Competitive,5,...,7,1.0,1.0
47,TN,Competitive,177,...,6,1.0,1.0
47,TN,Competitive,109,...,7,1.0,1.0
47,TN,Competitive,101,...,7,1.0,1.0
47,TN,Competitive,29,...,1,1.0,1.0
47,TN,Competitive,25,...,1,0.7613831363391879,0.8874644697586663
47,TN,Competitive,59,...,1,1.0,1.0
47,TN,Competitive,119,...,7,1.0,1.0
47,TN,Competitive,95,...,8,1.0,1.0
47,TN,Competitive,11,...,4,1.0,1.0
47,TN,Competitive,65,...,3,0.5759286262747313,0.3613962946558636
47,TN,Competitive,19,...,1,1.0,1.0
47,TN,Competitive,171,...,1,1.0,1.0
47,TN,Competitive,107,...,4,1.0,1.0
47,TN,Competitive,69,...,9,1.0,1.0
47,TN,Competitive,13,...,4,1.0,1.0
47,TN,Competitive,159,...,6,1.0,1.0
47,TN,Competitive,67,...,1,1.0,1.0
47,TN,Competitive,23,...,7,1.0,1.0
47,TN,Competitive,53,...,8,1.0,1.0
47,TN,Competitive,1,...,2,0.7498999625928169,0.7256086150815212
47,TN,Competitive,145,...,4,1.0,1.0
47,TN,Competitive,165,...,6,1.0,1.0
47,TN,Competitive,85,...,5,1.0,1.0
47,TN,Competitive,123,...,4,1.0,1.0
47,TN,Competitive,55,...,7,1.0,1.0
47,TN,Competitive,63,...,1,1.0,1.0
47,TN,Competitive,129,...,4,1.0,1.0
47,TN,Competitive,77,...,7,1.0,1.0
47,TN,Competitive,175,...,6,1.0,1.0
47,TN,Competitive,169,...,6,1.0,1.0
47,TN,Competitive,143,...,4,1.0,1.0
47,TN,Competitive,89,...,1,1.0,1.0
47,TN,Competitive,3,...,7,1.0,1.0
47,TN,Competitive,111,...,6,1.0,1.0
47,TN,Competitive,185,...,6,1.0,1.0
47,TN,Competitive,189,...,6,1.0,1.0
47,TN,Competitive,79,...,8,1.0,1.0
47,TN,Competitive,105,...,4,1.0,1.0
47,TN,Competitive,21,...,6,0.33671523398213876,0.35248593835765335
47,TN,Competitive,21,...,5,0.6632847660178612,0.6475140616423467
47,TN,Competitive,117,...,7,1.0,1.0
47,TN,Competitive,51,...,7,1.0,1.0
47,TN,Competitive,103,...,7,1.0,1.0
47,TN,Competitive,31,...,3,1.0,1.0
47,TN,Competitive,7,...,4,1.0,1.0
47,TN,Competitive,45,...,8,1.0,1.0
47,TN,Competitive,153,...,4,1.0,1.0
47,TN,Competitive,25,...,4,0.23861686366081225,0.11253553024133359
47,TN,Competitive,147,...,6,1.0,1.0
47,TN,Competitive,33,...,8,1.0,1.0
47,TN,Competitive,181,...,7,1.0,1.0
47,TN,Competitive,47,...,9,1.0,1.0
47,TN,Competitive,15,...,3,1.0,1.0
47,TN,Competitive,35,...,6,0.7670957745289456,0.7977666367370775
47,TN,Competitive,35,...,4,0.23290422547105433,0.20223336326292243
47,TN,Competitive,151,...,4,1.0,1.0
47,TN,Competitive,183,...,8,1.0,1.0
47,TN,Competitive,99,...,7,1.0,1.0
47,TN,Competitive,43,...,5,1.0,1.0
47,TN,Competitive,39,...,7,1.0,1.0
47,TN,Competitive,135,...,7,1.0,1.0
47,TN,Competitive,133,...,6,1.0,1.0
47,TN,Competitive,127,...,7,1.0,1.0
47,TN,Competitive,91,...,1,1.0,1.0
47,TN,Competitive,139,...,4,1.0,1.0
47,TN,Competitive,71,...,7,1.0,1.0
47,TN,Competitive,41,...,6,1.0,1.0
47,TN,Competitive,61,...,3,1.0,1.0
47,TN,Competitive,115,...,3,1.0,1.0
47,TN,Competitive,121,...,4,1.0,1.0
47,TN,Competitive,17,...,8,0.005029615656197779,0.007405007730427077
47,TN,Competitive,27,...,6,1.0,1.0
47,TN,Competitive,83,...,5,1.0,1.0
47,TN,Competitive,173,...,4,1.0,1.0
47,TN,Competitive,37,...,6,7.68985536990246e-06,7.990371631169973e-06
47,TN,Competitive,137,...,6,1.0,1.0
48,TX,Competitive,85,...,26,0.44990133514969954,0.43849195475928016
48,TX,Competitive,201,...,18,0.1936599995106288,0.14922692095628454
48,TX,Competitive,29,...,20,0.39978171076819563,0.3856794849040631
48,TX,Competitive,439,...,12,0.37210421159615925,0.3809625013426743
48,TX,Competitive,201,...,2,0.16934558272554376,0.18529026467685386
48,TX,Competitive,55,...,28,0.36250709340070825,0.3763452848820629
48,TX,Competitive,347,...,1,1.0,1.0
48,TX,Competitive,397,...,5,1.0,1.0
48,TX,Competitive,29,...,21,0.3642987339682175,0.366136847309607
48,TX,Competitive,379,...,4,1.0,1.0
48,TX,Competitive,237,...,13,1.0,1.0
48,TX,Competitive,479,...,28,1.0,1.0
48,TX,Competitive,27,...,11,0.1980262364687846,0.14948317889097168
48,TX,Competitive,27,...,10,0.7787882330441914,0.8316658077531087
48,TX,Competitive,215,...,15,0.8903434439050766,0.885554241490072
48,TX,Competitive,401,...,1,1.0,1.0
48,TX,Competitive,399,...,11,1.0,1.0
48,TX,Competitive,331,...,10,0.9272280720621995,0.9360084772598574
48,TX,Competitive,245,...,27,0.7625226166055348,0.8715945997835063
48,TX,Competitive,245,...,36,0.2374773833944652,0.1284054002164934
48,TX,Competitive,279,...,19,1.0,1.0
48,TX,Competitive,201,...,29,0.1752134167262001,0.1525116415246226
48,TX,Competitive,287,...,8,0.7866600160053019,0.7770931396563605
48,TX,Competitive,309,...,17,0.5757556854031941,0.4815440075251821
48,TX,Competitive,201,...,9,0.14547728229788942,0.16903944610243704
48,TX,Competitive,167,...,27,0.41389339775966827,0.5080298447338077
48,TX,Competitive,79,...,19,1.0,1.0
48,TX,Competitive,141,...,16,0.8578018439935663,0.8544257662082123
48,TX,Competitive,113,...,33,0.26932391574120107,0.21903188038004598
48,TX,Competitive,9,...,13,1.0,1.0
48,TX,Competitive,5,...,1,1.0,1.0
48,TX,Competitive,491,...,11,0.10458410512925391,0.11591295125337871
48,TX,Competitive,339,...,8,0.46471364377919044,0.45358233297032624
48,TX,Competitive,437,...,13,1.0,1.0
48,TX,Competitive,441,...,11,1.0,1.0
48,TX,Competitive,377,...,23,1.0,1.0
48,TX,Competitive,97,...,13,1.0,1.0
48,TX,Competitive,439,...,6,0.1688622901109269,0.11556606422879315
48,TX,Competitive,381,...,13,1.0,1.0
48,TX,Competitive,409,...,27,1.0,1.0
48,TX,Competitive,303,...,19,1.0,1.0
48,TX,Competitive,89,...,8,1.0,1.0
48,TX,Competitive,39,...,22,0.31878361966823493,0.35501305604025984
48,TX,Competitive,113,...,32,0.3256693588965018,0.29029481678594093
48,TX,Competitive,281,...,11,1.0,1.0
48,TX,Competitive,57,...,27,1.0,1.0
48,TX,Competitive,277,...,4,1.0,1.0
48,TX,Competitive,185,...,10,0.24030812005278848,0.2990492873670569
48,TX,Competitive,185,...,17,0.7596918799472117,0.7009507126329433
48,TX,Competitive,113,...,3,0.15443842075239347,0.12841657976534845
48,TX,Competitive,453,...,25,0.40428618375472863,0.34759620580045714
48,TX,Competitive,453,...,35,0.25943648947861075,0.31342995130327495
48,TX,Competitive,29,...,35,0.1411151312856601,0.15229954916069774
48,TX,Competitive,85,...,5,0.29934277286306205,0.2771044208223993
48,TX,Competitive,439,...,24,0.29533217629059616,0.3265352916056129
48,TX,Competitive,341,...,13,1.0,1.0
48,TX,Competitive,85,...,3,0.16535087261156503,0.21301842422011638
48,TX,Competitive,503,...,13,1.0,1.0
48,TX,Competitive,481,...,8,1.0,1.0
48,TX,Competitive,135,...,23,1.0,1.0
48,TX,Competitive,201,...,7,0.16184132663029177,0.17280027930744718
48,TX,Competitive,469,...,8,1.0,1.0
48,TX,Competitive,491,...,31,0.8422106070256588,0.838337575121848
48,TX,Competitive,467,...,17,1.0,1.0
48,TX,Competitive,339,...,36,0.496921940608591,0.506033431820288
48,TX,Competitive,485,...,13,1.0,1.0
48,TX,Competitive,157,...,22,0.9918954767066344,0.9954578741649138
48,TX,Competitive,257,...,5,1.0,1.0
48,TX,Competitive,453,...,31,0.3362773267666603,0.3389738428962682
48,TX,Competitive,113,...,24,0.05692453072882717,0.045536831754370226
48,TX,Competitive,213,...,17,1.0,1.0
48,TX,Competitive,161,...,17,1.0,1.0
48,TX,Competitive,455,...,17,0.9246771997593071,0.9214648305691298
48,TX,Competitive,201,...,14,0.08862206493943614,0.12661942754365452
48,TX,Competitive,41,...,17,0.4179100837541556,0.38606053613508634
48,TX,Competitive,229,...,23,1.0,1.0
48,TX,Competitive,235,...,11,1.0,1.0
48,TX,Competitive,121,...,3,0.2767956603426676,0.3388518547839709
48,TX,Competitive,465,...,23,1.0,1.0
48,TX,Competitive,289,...,17,1.0,1.0
48,TX,Competitive,201,...,22,1.8658354124333508e-05,3.458638995640291e-05
48,TX,Competitive,363,...,11,1.0,1.0
48,TX,Competitive,41,...,10,0.561706373657718,0.5908582684493942
48,TX,Competitive,41,...,8,0.020383542588126618,0.02308119541551961
48,TX,Competitive,355,...,27,0.2856987812530788,0.2879859041527984
48,TX,Competitive,355,...,34,0.7143012187469214,0.7120140958472019
48,TX,Competitive,39,...,14,0.35600851351319995,0.372227190537078
48,TX,Competitive,311,...,28,1.0,1.0
48,TX,Competitive,121,...,26,0.578170767385074,0.5370228390733486
48,TX,Competitive,121,...,6,0.14503357227225824,0.12412530614268079
48,TX,Competitive,147,...,4,1.0,1.0
48,TX,Competitive,499,...,4,1.0,1.0
48,TX,Competitive,451,...,11,1.0,1.0
48,TX,Competitive,61,...,34,1.0,1.0
48,TX,Competitive,85,...,4,0.08540501937567341,0.07138520019820425
48,TX,Competitive,375,...,13,1.0,1.0
48,TX,Competitive,293,...,17,1.0,1.0
48,TX,Competitive,423,...,4,0.13744384728238138,0.10736549604819658
48,TX,Competitive,423,...,1,0.8625561527176185,0.8926345039518032
48,TX,Competitive,471,...,17,1.0,1.0
48,TX,Competitive,127,...,23,1.0,1.0
48,TX,Competitive,113,...,30,0.08734535626887016,0.15094627898817603
48,TX,Competitive,225,...,17,1.0,1.0
48,TX,Competitive,113,...,5,0.09583526647789342,0.15969412355592863
48,TX,Competitive,361,...,36,1.0,1.0
48,TX,Competitive,21,...,10,0.5150437366032271,0.5241995471713973
48,TX,Competitive,21,...,8,0.3180986292474533,0.3086306438114782
48,TX,Competitive,175,...,8,1.0,1.0
48,TX,Competitive,167,...,14,0.5035149273049223,0.4309212148854137
48,TX,Competitive,209,...,25,0.9288466640328897,0.9232532713505996
48,TX,Competitive,217,...,17,1.0,1.0
48,TX,Competitive,319,...,11,1.0,1.0
48,TX,Competitive,53,...,11,1.0,1.0
48,TX,Competitive,309,...,10,0.4242443145968059,0.5184559924748177
48,TX,Competitive,71,...,14,0.8250613796982511,0.8342207797724733
48,TX,Competitive,369,...,19,1.0,1.0
48,TX,Competitive,439,...,33,0.025796874198322356,0.027438915470762455
48,TX,Competitive,439,...,30,0.13790444780399613,0.14949722735215631
48,TX,Competitive,193,...,11,1.0,1.0
48,TX,Competitive,199,...,36,1.0,1.0
48,TX,Competitive,143,...,11,1.0,1.0
48,TX,Competitive,393,...,13,1.0,1.0
48,TX,Competitive,189,...,19,1.0,1.0
48,TX,Competitive,99,...,10,0.610370048986429,0.6619112809074986
48,TX,Competitive,249,...,28,1.0,1.0
48,TX,Competitive,333,...,11,1.0,1.0
48,TX,Competitive,91,...,25,0.7404252507435986,0.7130228713518207
48,TX,Competitive,91,...,21,0.25949186118895556,0.28688795385725535
48,TX,Competitive,187,...,35,0.46302458876402386,0.41988292027427376
48,TX,Competitive,219,...,19,1.0,1.0
48,TX,Competitive,201,...,8,0.04398823329063377,0.030313927037816116
48,TX,Competitive,25,...,28,1.0,1.0
48,TX,Competitive,373,...,36,1.0,1.0
48,TX,Competitive,167,...,22,0.08259167493540921,0.06104894038077883
48,TX,Competitive,231,...,4,1.0,1.0
48,TX,Competitive,27,...,17,0.02318553048702382,0.018851013355919682
48,TX,Competitive,7,...,27,1.0,1.0
48,TX,Competitive,215,...,28,0.10965655609492338,0.11444575850992811
48,TX,Competitive,273,...,34,1.0,1.0
48,TX,Competitive,59,...,11,1.0,1.0
48,TX,Competitive,505,...,28,1.0,1.0
48,TX,Competitive,255,...,28,1.0,1.0
48,TX,Competitive,339,...,17,0.03836441561221853,0.04038423520938597
48,TX,Competitive,29,...,23,0.08107662953760972,0.0822400702706919
48,TX,Competitive,1,...,17,1.0,1.0
48,TX,Competitive,265,...,25,1.0,1.0
48,TX,Competitive,291,...,36,1.0,1.0
48,TX,Competitive,179,...,13,1.0,1.0
48,TX,Competitive,313,...,17,1.0,1.0
48,TX,Competitive,177,...,28,1.0,1.0
48,TX,Competitive,457,...,36,1.0,1.0
48,TX,Competitive,205,...,13,1.0,1.0
48,TX,Competitive,221,...,6,1.0,1.0
48,TX,Competitive,497,...,6,1.0,1.0
48,TX,Competitive,93,...,11,1.0,1.0
48,TX,Competitive,113,...,6,0.010463151134311928,0.006079488770190444
48,TX,Competitive,75,...,13,1.0,1.0
48,TX,Competitive,33,...,19,1.0,1.0
48,TX,Competitive,131,...,28,1.0,1.0
48,TX,Competitive,473,...,10,0.2903611982709879,0.3962290673247506
48,TX,Competitive,473,...,8,0.7096388017290123,0.6037709326752494
48,TX,Competitive,183,...,1,1.0,1.0
48,TX,Competitive,395,...,10,0.40706213746315273,0.45573245146735303
48,TX,Competitive,395,...,17,0.5929378625368474,0.5442675485326469
48,TX,Competitive,227,...,19,1.0,1.0
48,TX,Competitive,73,...,1,1.0,1.0
48,TX,Competitive,141,...,23,0.14219815600643385,0.1455742337917878
48,TX,Competitive,133,...,11,1.0,1.0
48,TX,Competitive,321,...,27,1.0,1.0
48,TX,Competitive,99,...,11,0.38962995101357095,0.33808871909250143
48,TX,Competitive,343,...,4,1.0,1.0
48,TX,Competitive,455,...,36,0.07532280024069299,0.07853516943087027
48,TX,Competitive,139,...,30,1.0,1.0
48,TX,Competitive,367,...,6,1.0,1.0
48,TX,Competitive,329,...,19,1.0,1.0
48,TX,Competitive,349,...,17,1.0,1.0
48,TX,Competitive,419,...,1,1.0,1.0
48,TX,Competitive,181,...,4,0.8307147766705651,0.8496911853492813
48,TX,Competitive,39,...,27,0.32520786681856506,0.27275975342266245
48,TX,Competitive,37,...,4,1.0,1.0
48,TX,Competitive,507,...,23,1.0,1.0
48,TX,Competitive,29,...,28,0.01372779444031771,0.013644048354939936
48,TX,Competitive,483,...,13,1.0,1.0
48,TX,Competitive,51,...,10,0.03274422623631223,0.04341313025604054
48,TX,Competitive,51,...,8,0.9672557737636879,0.9565868697439595
48,TX,Competitive,241,...,36,1.0,1.0
48,TX,Competitive,83,...,11,1.0,1.0
48,TX,Competitive,389,...,23,1.0,1.0
48,TX,Competitive,335,...,11,1.0,1.0
48,TX,Competitive,223,...,4,1.0,1.0
48,TX,Competitive,233,...,13,1.0,1.0
48,TX,Competitive,253,...,19,1.0,1.0
48,TX,Competitive,299,...,11,1.0,1.0
48,TX,Competitive,427,...,28,1.0,1.0
48,TX,Competitive,475,...,23,1.0,1.0
48,TX,Competitive,459,...,4,1.0,1.0
48,TX,Competitive,449,...,4,1.0,1.0
48,TX,Competitive,109,...,23,1.0,1.0
48,TX,Competitive,267,...,11,1.0,1.0
48,TX,Competitive,251,...,30,0.14154124571885002,0.13580630994895906
48,TX,Competitive,251,...,6,0.8584010222701398,0.8641255405993372
48,TX,Competitive,305,...,19,1.0,1.0
48,TX,Competitive,35,...,11,0.184333084835333,0.16050244635785035
48,TX,Competitive,35,...,17,0.8156669151646669,0.8394975536421495
48,TX,Competitive,297,...,28,1.0,1.0
48,TX,Competitive,119,...,4,1.0,1.0
48,TX,Competitive,67,...,4,1.0,1.0
48,TX,Competitive,21,...,35,0.16685763414931948,0.16716980901712433
48,TX,Competitive,415,...,19,1.0,1.0
48,TX,Competitive,487,...,13,1.0,1.0
48,TX,Competitive,477,...,8,0.7207839481006502,0.6843119576681682
48,TX,Competitive,47,...,28,1.0,1.0
48,TX,Competitive,149,...,8,1.0,1.0
48,TX,Competitive,501,...,19,1.0,1.0
48,TX,Competitive,285,...,8,1.0,1.0
48,TX,Competitive,181,...,13,0.16928522332943485,0.15030881465071871
48,TX,Competitive,145,...,10,0.7737109148837816,0.8286974190880328
48,TX,Competitive,123,...,8,1.0,1.0
48,TX,Competitive,19,...,20,1.0,1.0
48,TX,Competitive,317,...,19,1.0,1.0
48,TX,Competitive,337,...,13,1.0,1.0
48,TX,Competitive,325,...,20,0.008045207622204908,0.007908025282299943
48,TX,Competitive,325,...,23,0.991954792377795,0.9920919747176999
48,TX,Competitive,203,...,1,1.0,1.0
48,TX,Competitive,49,...,11,1.0,1.0
48,TX,Competitive,357,...,13,1.0,1.0
48,TX,Competitive,435,...,23,1.0,1.0
48,TX,Competitive,493,...,28,1.0,1.0
48,TX,Competitive,495,...,23,1.0,1.0
48,TX,Competitive,327,...,11,1.0,1.0
48,TX,Competitive,3,...,19,1.0,1.0
48,TX,Competitive,283,...,28,1.0,1.0
48,TX,Competitive,425,...,6,1.0,1.0
48,TX,Competitive,173,...,19,1.0,1.0
48,TX,Competitive,65,...,13,1.0,1.0
48,TX,Competitive,17,...,19,1.0,1.0
48,TX,Competitive,151,...,19,1.0,1.0
48,TX,Competitive,477,...,10,0.2792160518993498,0.3156880423318317
48,TX,Competitive,463,...,23,1.0,1.0
48,TX,Competitive,91,...,35,8.288806744599062e-05,8.917479092433091e-05
48,TX,Competitive,43,...,23,1.0,1.0
48,TX,Competitive,11,...,13,1.0,1.0
48,TX,Competitive,247,...,28,1.0,1.0
48,TX,Competitive,13,...,28,1.0,1.0
48,TX,Competitive,365,...,1,1.0,1.0
48,TX,Competitive,443,...,23,1.0,1.0
48,TX,Competitive,187,...,28,0.21485229547300655,0.18875358780603044
48,TX,Competitive,405,...,1,1.0,1.0
48,TX,Competitive,403,...,1,1.0,1.0
48,TX,Competitive,201,...,36,0.021833435525251896,0.01416350646092735
48,TX,Competitive,157,...,9,9.782202417216842e-05,6.421626118066e-05
48,TX,Competitive,117,...,13,1.0,1.0
48,TX,Competitive,171,...,25,1.0,1.0
48,TX,Competitive,239,...,8,1.0,1.0
48,TX,Competitive,353,...,11,1.0,1.0
48,TX,Competitive,107,...,19,1.0,1.0
48,TX,Competitive,15,...,8,1.0,1.0
48,TX,Competitive,163,...,23,1.0,1.0
48,TX,Competitive,55,...,35,0.6374929065992917,0.6236547151179369
48,TX,Competitive,323,...,23,1.0,1.0
48,TX,Competitive,103,...,23,1.0,1.0
48,TX,Competitive,287,...,10,0.21333998399469825,0.22290686034363957
48,TX,Competitive,63,...,4,1.0,1.0
48,TX,Competitive,187,...,21,0.32212311576296976,0.39136349191969544
48,TX,Competitive,307,...,11,1.0,1.0
48,TX,Competitive,261,...,34,1.0,1.0
48,TX,Competitive,445,...,19,1.0,1.0
48,TX,Competitive,461,...,23,1.0,1.0
48,TX,Competitive,385,...,23,1.0,1.0
48,TX,Competitive,489,...,34,1.0,1.0
48,TX,Competitive,429,...,11,1.0,1.0
48,TX,Competitive,129,...,13,1.0,1.0
48,TX,Competitive,407,...,36,1.0,1.0
48,TX,Competitive,411,...,11,1.0,1.0
48,TX,Competitive,269,...,19,1.0,1.0
48,TX,Competitive,491,...,10,0.053205287845087434,0.04574947362477373
48,TX,Competitive,413,...,23,1.0,1.0
48,TX,Competitive,77,...,13,1.0,1.0
48,TX,Competitive,87,...,13,1.0,1.0
48,TX,Competitive,275,...,19,1.0,1.0
48,TX,Competitive,95,...,11,1.0,1.0
48,TX,Competitive,387,...,4,1.0,1.0
48,TX,Competitive,259,...,25,1.0,1.0
48,TX,Competitive,69,...,13,1.0,1.0
48,TX,Competitive,331,...,11,0.07277192793780045,0.0639915227401426
48,TX,Competitive,209,...,35,0.07115333596711039,0.07674672864940033
48,TX,Competitive,295,...,13,1.0,1.0
48,TX,Competitive,153,...,19,1.0,1.0
48,TX,Competitive,371,...,23,1.0,1.0
48,TX,Competitive,383,...,23,1.0,1.0
48,TX,Competitive,81,...,11,1.0,1.0
48,TX,Competitive,31,...,25,1.0,1.0
48,TX,Competitive,125,...,19,1.0,1.0
48,TX,Competitive,421,...,13,1.0,1.0
48,TX,Competitive,45,...,13,1.0,1.0
48,TX,Competitive,351,...,36,1.0,1.0
48,TX,Competitive,211,...,13,1.0,1.0
48,TX,Competitive,345,...,13,1.0,1.0
48,TX,Competitive,115,...,19,1.0,1.0
48,TX,Competitive,105,...,23,1.0,1.0
48,TX,Competitive,71,...,27,0.17493862030174903,0.1657792202275266
48,TX,Competitive,447,...,13,1.0,1.0
48,TX,Competitive,157,...,14,7.778431031103588e-06,3.169072258620644e-05
48,TX,Competitive,251,...,12,5.7732011010204164e-05,6.814945170367948e-05
48,TX,Competitive,197,...,13,1.0,1.0
48,TX,Competitive,315,...,4,1.0,1.0
48,TX,Competitive,301,...,23,1.0,1.0
48,TX,Competitive,417,...,11,1.0,1.0
48,TX,Competitive,191,...,13,1.0,1.0
48,TX,Competitive,263,...,19,1.0,1.0
48,TX,Competitive,157,...,8,0.007998922838162297,0.004446218851319316
48,TX,Competitive,271,...,23,1.0,1.0
48,TX,Competitive,111,...,13,1.0,1.0
48,TX,Competitive,195,...,13,1.0,1.0
48,TX,Competitive,155,...,13,1.0,1.0
48,TX,Competitive,243,...,23,1.0,1.0
48,TX,Competitive,165,...,19,1.0,1.0
48,TX,Competitive,207,...,19,1.0,1.0
48,TX,Competitive,159,...,4,1.0,1.0
48,TX,Competitive,391,...,27,1.0,1.0
48,TX,Competitive,433,...,19,1.0,1.0
48,TX,Competitive,359,...,13,1.0,1.0
48,TX,Competitive,137,...,23,1.0,1.0
48,TX,Competitive,431,...,11,1.0,1.0
48,TX,Competitive,101,...,13,1.0,1.0
48,TX,Competitive,23,...,13,1.0,1.0
48,TX,Competitive,169,...,19,1.0,1.0
48,TX,Competitive,145,...,17,0.22628908511621837,0.1713025809119673
49,UT,Competitive,43,...,3,1.0,1.0
49,UT,Competitive,35,...,4,0.8289694774718711,0.46559349446881393
49,UT,Competitive,7,...,3,1.0,1.0
49,UT,Competitive,39,...,3,1.0,1.0
49,UT,Competitive,19,...,3,1.0,1.0
49,UT,Competitive,47,...,3,1.0,1.0
49,UT,Competitive,11,...,3,0.035391903823138504,0.09930792723213101
49,UT,Competitive,11,...,1,0.9634577329610547,0.899150590020805
49,UT,Competitive,57,...,1,1.0,1.0
49,UT,Competitive,35,...,2,0.1710255878413615,0.5343963337245131
49,UT,Competitive,49,...,3,0.8711211030310424,0.8400011309717164
49,UT,Competitive,45,...,2,1.0,1.0
49,UT,Competitive,49,...,2,0.1288788969689576,0.15999886902828372
49,UT,Competitive,53,...,2,1.0,1.0
49,UT,Competitive,23,...,2,0.9993791478026539,0.999554699464271
49,UT,Competitive,21,...,2,1.0,1.0
49,UT,Competitive,9,...,3,1.0,1.0
49,UT,Competitive,35,...,1,4.934686766736813e-06,1.0171806672655543e-05
49,UT,Competitive,3,...,1,1.0,1.0
49,UT,Competitive,27,...,2,1.0,1.0
49,UT,Competitive,37,...,3,1.0,1.0
49,UT,Competitive,51,...,3,1.0,1.0
49,UT,Competitive,15,...,3,1.0,1.0
49,UT,Competitive,5,...,1,1.0,1.0
49,UT,Competitive,41,...,3,1.0,1.0
49,UT,Competitive,11,...,4,0.0011503632158070543,0.001541482747063855
49,UT,Competitive,13,...,3,1.0,1.0
49,UT,Competitive,29,...,3,1.0,1.0
49,UT,Competitive,23,...,3,0.0006208521973460831,0.0004453005357288907
49,UT,Competitive,33,...,3,1.0,1.0
49,UT,Competitive,1,...,2,1.0,1.0
49,UT,Competitive,31,...,3,1.0,1.0
49,UT,Competitive,25,...,3,1.0,1.0
49,UT,Competitive,17,...,3,1.0,1.0
49,UT,Competitive,55,...,3,1.0,1.0
51,VA,Competitive,59,...,11,0.30639183684949933,0.3826048931503025
51,VA,Competitive,760,...,7,0.44093766367599135,0.38709315425799734
51,VA,Competitive,155,...,9,1.0,1.0
51,VA,Competitive,680,...,6,0.47788069318921395,0.22809500569362914
51,VA,Competitive,680,...,4,0.5221193068107861,0.7719049943063707
51,VA,Competitive,59,...,10,0.14730186510087107,0.20420573732960104
51,VA,Competitive,59,...,8,0.37305507690702966,0.25714419985454107
51,VA,Competitive,85,...,7,1.0,1.0
51,VA,Competitive,678,...,6,1.0,1.0
51,VA,Competitive,137,...,1,1.0,1.0
51,VA,Competitive,75,...,7,1.0,1.0
51,VA,Competitive,770,...,6,1.0,1.0
51,VA,Competitive,69,...,10,1.0,1.0
51,VA,Competitive,89,...,5,1.0,1.0
51,VA,Competitive,59,...,1,0.17325122114260044,0.1560451696655563
51,VA,Competitive,810,...,2,1.0,1.0
51,VA,Competitive,13,...,8,1.0,1.0
51,VA,Competitive,760,...,4,0.5590623363240085,0.6129068457420025
51,VA,Competitive,149,...,5,1.0,1.0
51,VA,Competitive,179,...,1,1.0,1.0
51,VA,Competitive,610,...,8,1.0,1.0
51,VA,Competitive,670,...,5,1.0,1.0
51,VA,Competitive,590,...,5,1.0,1.0
51,VA,Competitive,650,...,3,1.0,1.0
51,VA,Competitive,47,...,11,1.0,1.0
51,VA,Competitive,105,...,9,1.0,1.0
51,VA,Competitive,87,...,7,1.0,1.0
51,VA,Competitive,710,...,2,0.9618469224032822,0.9653686259263312
51,VA,Competitive,23,...,9,0.3518370008798678,0.3691478691634639
51,VA,Competitive,77,...,9,1.0,1.0
51,VA,Competitive,800,...,3,0.2883122440248667,0.4810635371059654
51,VA,Competitive,195,...,9,1.0,1.0
51,VA,Competitive,173,...,9,1.0,1.0
51,VA,Competitive,191,...,9,1.0,1.0
51,VA,Competitive,730,...,5,1.0,1.0
51,VA,Competitive,161,...,6,0.26653517075550576,0.24934627138796164
51,VA,Competitive,185,...,9,1.0,1.0
51,VA,Competitive,61,...,11,0.8349541022038788,0.8472096113867772
51,VA,Competitive,175,...,5,1.0,1.0
51,VA,Competitive,183,...,5,1.0,1.0
51,VA,Competitive,510,...,8,1.0,1.0
51,VA,Competitive,165,...,6,1.0,1.0
51,VA,Competitive,660,...,6,1.0,1.0
51,VA,Competitive,153,...,11,0.24073375801010372,0.3424238825012227
51,VA,Competitive,67,...,9,1.0,1.0
51,VA,Competitive,187,...,10,1.0,1.0
51,VA,Competitive,690,...,5,1.0,1.0
51,VA,Competitive,3,...,6,1.0,1.0
51,VA,Competitive,9,...,6,1.0,1.0
51,VA,Competitive,5,...,6,1.0,1.0
51,VA,Competitive,683,...,11,1.0,1.0
51,VA,Competitive,550,...,5,0.8740072122795457,0.8491901108316464
51,VA,Competitive,199,...,3,1.0,1.0
51,VA,Competitive,83,...,5,1.0,1.0
51,VA,Competitive,109,...,7,1.0,1.0
51,VA,Competitive,27,...,9,1.0,1.0
51,VA,Competitive,73,...,3,0.7486036618920089,0.7343326608925698
51,VA,Competitive,1,...,2,1.0,1.0
51,VA,Competitive,820,...,6,1.0,1.0
51,VA,Competitive,700,...,3,1.0,1.0
51,VA,Competitive,775,...,9,1.0,1.0
51,VA,Competitive,540,...,6,1.0,1.0
51,VA,Competitive,121,...,9,0.3651627280393278,0.37052859167166613
51,VA,Competitive,121,...,6,0.6348372719606722,0.629471408328334
51,VA,Competitive,169,...,9,1.0,1.0
51,VA,Competitive,41,...,4,1.0,1.0
