PRECINCT	DEM	REP	TOTAL
10b	1478	2359	3920
10a	791	1644	2487
04a	2498	3325	5988
04b1	981	1503	2574
02	1630	1998	3748
03	556	414	999
01	488	662	1171
06	353	661	1039
07	932	1397	2395
22	569	1227	1868
05	743	1680	2507
08	1309	2151	3556
09	300	513	834
04c1	862	1147	2073
20	571	1704	2327
21	808	2229	3152
11	725	805	1561
13	666	1469	2186
12	589	1519	2154
15	1217	2825	4120
14	813	2232	3118
17	1493	2543	4103
16	1100	2363	3534
19	924	2141	3123
18	296	919	1238
23	590	1290	1944
