PRECINCT	DEM	REP	TOTAL
114	64	372	448
117	142	740	908
111	263	1154	1444
110	67	211	288
113	264	893	1178
112	317	1123	1472
119	509	2241	2810
118	579	724	1364
115a	429	2119	2601
129	410	1027	1464
128	449	1326	1810
120	218	1051	1293
121	234	1095	1346
122	36	563	610
109	137	376	521
124	135	729	876
125	89	443	537
126	69	485	556
127	587	849	1477
102	300	759	1080
103	64	283	354
101	102	385	498
106	135	528	676
107	279	1611	1931
104	223	854	1097
105	134	640	793
108	327	672	1023
123	78	502	587
