PRECINCT	DEM	REP	TOTAL
02	585	395	1004
03	1050	1160	2259
13	429	879	1340
01	924	387	1340
06	640	514	1173
07	314	877	1216
17	779	1585	2450
05	537	951	1530
19	1309	2038	3435
18	636	1227	1928
08	774	1143	1970
09	386	707	1118
16	878	561	1469
12	405	508	930
14	969	1887	2966
11	698	465	1186
15	1321	605	1977
10	240	479	728
