PRECINCT	DEM	REP	TOTAL
g2e-2	1447	251	1725
ah49	1499	578	2127
g2e-1	1061	228	1315
cl57-1	1383	529	1964
cl57-2	1487	388	1911
cc12	359	850	1248
lr63	1967	553	2582
cc13	1334	56	1424
cc34	611	825	1470
g10a	1419	1690	3193
g10b	815	866	1737
g10c	808	1399	2273
g5b-1	1780	215	2022
g5b-2	1200	301	1531
g2c-1	968	629	1675
cu02	652	560	1242
g3a-1	1520	689	2266
cc10	462	307	791
g2c-2	989	914	1968
g5a-1	1233	424	1703
g5c	892	466	1392
cc19	478	20	499
li65	729	1430	2216
g7a	233	632	885
g9a	886	959	1897
g7b	203	633	855
g1b	1053	1640	2763
g1a	938	429	1397
g5a-2	879	589	1501
cc21	1479	593	2116
g3c	357	511	881
g3b	381	310	700
cc24	505	338	876
cc25	676	466	1185
cc26	1504	521	2076
cc27	1610	487	2164
cc06	342	396	770
cc07	298	435	760
cc04	383	348	770
cc05	1122	139	1285
al51	1034	2119	3214
cc01	1315	151	1495
g8d	813	1013	1893
cc14	724	1053	1843
g8a	1307	814	2186
g8b	740	644	1451
g8c	844	536	1406
eo61-2	573	827	1421
g9b-1	1152	1279	2501
g9b-2	1259	1306	2636
eo61-1	668	1314	2033
g11b	741	781	1625
sh77	678	1007	1727
cc29	899	414	1360
cc18	393	723	1144
g3a-2	812	610	1467
cc08	371	605	1016
g4a	507	428	968
g4b	495	670	1214
g4c	789	363	1179
g6b	193	593	802
g6c	501	796	1322
g6a	788	2197	3056
cc03	466	249	736
cc33	956	540	1531
cc32	655	140	819
g2d	1362	1209	2656
g2b	1772	1012	2857
cc31	710.0	499.0	1266.0
cc17	1471.0	190.0	1668.0
g2a	1957	912	2953
g11a-2	1032	331	1402
g11a-1	1092	325	1462
mr02	1127	580	1762
cc15	739	1104	1901
mb62	1362	304	1701
cc16	1366	33	1415
