PRECINCT	DEM	REP	TOTAL
ne22a	855	840	1752
ne22b	1106	1859	3083
sw19	818	2434	3339
cr07	759	2029	2897
sf18	517	2132	2743
fs16	467	1752	2299
gb12	680	1821	2589
en03	2668	2930	5836
ja01	788	1355	2231
nm13	119	673	808
hr17	297	938	1297
bc21	549	2005	2684
wn04	1016	2180	3290
hu20	348	1299	1722
cl10	281	1236	1563
bm08	1866	2112	4112
tl06	624	1565	2266
hm05	1091	1807	2987
rl09	907	2488	3487
hn14	342	1144	1533
ml23	216	503	731
mt24	189	940	1155
vr15	225	917	1192
nr02	784	166	967
