PRECINCT	DEM	REP	TOTAL
24	106	395	501
30	561	615	1176
15	951	494	1445
21	508	545	1053
78	1841	1331	3172
18	787	811	1598
pit113	2835	1804	4639
45	366	331	697
42	501	660	1161
3	424	720	1144
75	1229	1356	2585
nwm117	2351	1588	3939
6	155	401	556
9	395	604	999
20	620	691	1311
85	925	824	1749
mch110	2468	1062	3530
esc114	1613	1094	2707
