PRECINCT	DEM	REP	TOTAL
02	686	328	1014
03	1192	857	2049
13	487	731	1218
01	1062	351	1413
06	716	428	1144
07	350	679	1029
17	902	1225	2127
05	637	763	1400
19	1169	1553	2722
18	700	1005	1705
08	817	964	1781
09	539	514	1053
16	996	443	1439
12	481	383	864
14	1050	1487	2537
11	843	334	1177
15	1407	534	1941
10	342	349	691
