PRECINCT	DEM	REP	TOTAL
098	1602	172	1774
099	1218	153	1371
214	1627	707	2334
215	998	1339	2337
212	4706	1450	6156
126	1729	326	2055
210	3806	398	4204
211	3656	1392	5048
090	524	658	1182
091	1195	1999	3194
092	870	1254	2124
093	529	786	1315
094	1003	376	1379
095	1074	247	1321
096	645	713	1358
097	827	209	1036
010	900	805	1705
011	2432	1510	3942
012	1634	96	1730
013	1550	492	2042
014	1464	134	1598
015	1258	500	1758
016	2192	26	2218
017	1228	92	1320
018	414	871	1285
019	515	741	1256
127	977	1929	2906
138	1405	362	1767
213	2605	318	2923
025	1680	18	1698
024	1588	244	1832
027	1652	83	1735
026	2246	243	2489
021	817	519	1336
020	804	809	1613
023	997	89	1086
022	2103	782	2885
128	1275	854	2129
129	533	240	773
219	564	977	1541
029	989	358	1347
028	1198	163	1361
118	934	1109	2043
133	1061	2032	3093
132	857	319	1176
131	486	817	1303
130	824	298	1122
216	1444	1585	3029
137	1286	2615	3901
136	599	946	1545
201	2747	1360	4107
135	3668	640	4308
200	546	534	1080
134	1874	2128	4002
144	973	1462	2435
115	797	349	1146
114	819	1347	2166
038	806	447	1253
039	1424	52	1476
111	816	1094	1910
110	388	609	997
113	890	1655	2545
112	547	1061	1608
032	515	1034	1549
033	946	268	1214
030	1189	346	1535
031	1676	32	1708
036	846	987	1833
037	685	769	1454
034	1098	449	1547
035	581	609	1190
139.1	964	1449	2413
207	1211	2054	3265
206	2055	1435	3490
223.1	2617	1715	4332
217	881	862	1743
209	1351	1787	3138
208	1006	2159	3165
108	1393	149	1542
109	949	574	1523
241	1403	1874	3277
148	2815	3368	6183
049	696	845	1541
048	457	976	1433
047	724	1073	1797
046	1294	400	1694
045	811	321	1132
044	759	346	1105
043	1839	194	2033
042	1874	54	1928
041	1489	124	1613
040	1605	167	1772
238.1	1264	854	2118
240	1185	2275	3460
151	1881	643	2524
243	3180	2053	5233
150	1454	806	2260
242	473	1681	2154
102	2069	834	2903
058	601	483	1084
059	547	365	912
103	991	1398	2389
054	1769	41	1810
055	1135	7	1142
056	1019	24	1043
057	638	858	1496
050	722	478	1200
051	981	851	1832
052	1832	53	1885
053	2036	175	2211
203	2675	867	3542
101	698	1014	1712
106	609	720	1329
145	3674	2734	6408
104	2019	146	2165
105	1864	464	2328
202	2005	2476	4481
061	1199	474	1673
060	1451	61	1512
063	1152	245	1397
062	1137	232	1369
065	498	547	1045
064	591	251	842
067	481	661	1142
066	580	519	1099
069	1173	1789	2962
068	800	415	1215
204.1	2646	582	3228
229	2182	2029	4211
228	1655	721	2376
227	1709	2079	3788
226	1094	1313	2407
225	514	528	1042
224	981	682	1663
205	1309	804	2113
222	3163	986	4149
221	917	2021	2938
220	710	1292	2002
218	650	1254	1904
117	1111	361	1472
116	986	199	1185
076	909	1225	2134
077	1617	84	1701
074	666	1070	1736
075	849	1493	2342
072	472	636	1108
073	604	688	1292
070	608	1036	1644
071	599	919	1518
079	809	399	1208
234	1196	1017	2213
239	1441	639	2080
100	859	1047	1906
235	1228	990	2218
236	877	1779	2656
237	1944	571	2515
230	2635	1268	3903
231	1519	1176	2695
232	1487	1960	3447
233	1045	1891	2936
149	2441	559	3000
107.1	1923	464	2387
119	536	618	1154
078.1	892	264	1156
146	2437	459	2896
147	1966	414	2380
089	2659	1314	3973
088	925	878	1803
142	1326	2062	3388
143	1407	2385	3792
140	1524	2177	3701
141	1845	629	2474
083	1491	666	2157
082	2021	83	2104
081	2349	440	2789
080	1517	469	1986
087	995	857	1852
086	467	1106	1573
085	983	730	1713
084	1337	226	1563
003	1510	114	1624
002	1119	604	1723
001	470	632	1102
007	761	383	1144
006	1402	211	1613
005	821	182	1003
004	1172	382	1554
009	1095	846	1941
008	636	1074	1710
120	1420	213	1633
121	966	1934	2900
122	2084	1336	3420
123	1357	319	1676
124	1564	204	1768
125	698	212	910
