PRECINCT	DEM	REP	TOTAL
higgin	281	409	690
fort 1	344.0	477.0	821.0
dysart	442	760	1202
nebo	670	1019	1689
fort 2	272.0	379.0	651.0
pleasa	511	902	1413
m.cove	325	666	991
mar 5	205.0	294.0	499.0
mar 4	244.0	288.0	532.0
n.cove	165	328	493
mar 1	666.0	968.0	1634.0
t.cove	138	374	512
mar 3	223.0	286.0	509.0
mar 2	573.0	349.0	922.0
west m	794.0	1148.0	1942.0
glenwd	325	663	988
ccreek	553	975	1528
