PRECINCT	DEM	REP	TOTAL
091	511	948	1459
092	398	851	1249
133	1328	2466	3794
011	1251	1899	3150
012	485	1316	1801
013	1076	1596	2672
014	467	1014	1481
015	438	879	1317
405	1904	23	1927
404	1320	135	1455
403	1191	38	1229
402	1113	15	1128
401	1206	72	1278
122	1958	1519	3477
123	914	1001	1915
021	665	1776	2441
132	967	1550	2517
131	910	1346	2256
708	1525	1184	2709
709	1036	761	1797
704	773	469	1242
705	918	493	1411
706	558	342	900
707	567	397	964
701	480	515	995
702	737	410	1147
703	490	335	825
111	379	844	1223
112	799	1192	1991
032	675	1066	1741
033	990	648	1638
031	627	764	1391
034	571	858	1429
301	726	8	734
302	781	29	810
303	594	10	604
304	1603	37	1640
305	1075	21	1096
306	965	132	1097
101	887	754	1641
043	880	899	1779
042	1035	994	2029
902	817	228	1045
903	1259	852	2111
901	743	535	1278
906	1156	1022	2178
907	785	570	1355
904	1239	342	1581
905	909	465	1374
908	884	1206	2090
909	519	457	976
601	893	305	1198
607	998	692	1690
606	765	388	1153
054	710	1262	1972
055	793	1426	2219
051	728	1182	1910
052	341	570	911
053	477	1020	1497
602	1788	1043	2831
506	650	397	1047
507	2142	1195	3337
504	823	109	932
505	968	216	1184
502	1026	33	1059
503	844	137	981
501	1395	101	1496
061	621	808	1429
063	888	1842	2730
062	536	892	1428
065	928	1732	2660
064	338	478	816
067	541	706	1247
066	516	1008	1524
068	593	1195	1788
605	1718	773	2491
604	749	226	975
074	950	1125	2075
075	150	336	486
072	1342	2333	3675
073	626	1527	2153
603	1036	310	1346
071	916	1639	2555
201	2402	398	2800
203	1171	21	1192
205	588	7	595
204	1003	77	1080
207	1209	254	1463
206	1122	103	1225
083	1128	469	1597
082	1715	1246	2961
081	1381	784	2165
809	882	1138	2020
808	1446	714	2160
803	474	862	1336
802	484	683	1167
801	526	447	973
807	650	769	1419
806	567	814	1381
805	768	1027	1795
804	440	530	970
