PRECINCT	DEM	REP	TOTAL
rr 10	674	1045	1755
rr 11	712	1011	1767
rrc	505	777	1318
butwd	175	107	288
conc	199	59	261
rr 9	1335	490	1858
enf1	1342	254	1613
lit 2	453	593	1069
enf 2	856	98	958
lit 1	841	255	1105
fauct	388	397	794
ringw	844	120	972
hpr	502	251	763
hol	1265	193	1479
rr 3	234	495	747
rr 4	187	485	698
rr 5	214	383	617
rr 7	544	188	745
rr1-2	352	430	805
wel 3	1017	369	1402
wel1-2	702	227	937
hal	677	204	888
sn	1250	448	1717
