PRECINCT	DEM	REP	TOTAL
p11a	502	1831	2383
p13a	457	153	614
p01a	696	1279	2023
p04a	464	733	1219
p17a	2002	1081	3153
p05a	344	1748	2148
p03a	405	849	1290
p23a	1881	354	2258
p14a	374	674	1069
p06a	1244	932	2221
p08a	2392	2707	5190
p18a	1337	617	1993
p21a	1377	524	1935
p20a	1091	950	2081
p02a	563	876	1481
p12a	418	301	732
p22a	1239	152	1408
p16a	919	552	1501
p10a	986	434	1449
p07a	194	425	634
p15a	1076	1897	3017
p19a	1944	2301	4319
p09a	446	523	1003
p24a	742	1557	2355
