PRECINCT	DEM	REP	TOTAL
higgin	179	587	809
fort 1	252	603	912
dysart	309	1057	1457
nebo	475	1390	1946
fort 2	195	501	734
pleasa	350	1152	1582
m.cove	205	886	1131
n.cove	110	423	560
mar 5	161	379	570
mar 4	173	379	599
glenwd	234	900	1182
mar 1	524	1295	1884
t.cove	72	443	541
mar 3	158	370	561
mar 2	457	476	985
west m	545	1590	2249
ccreek	502	1240	1830
