PRECINCT	DEM	REP	TOTAL
sw	137	565	723
ph2	128	647	800
ph1	82	365	462
n	660	1418	2155
k3	610	178	807
k2	527	27	567
k1	489	16	512
k7	978	230	1223
k6	1095	185	1298
k5	670	228	919
k4	797	975	1815
k9	839	507	1374
k8	634	11	648
fc	796	2087	2961
c	682	815	1538
i	339	787	1169
t2	99	546	663
mh	1169	1288	2521
t1	166	740	927
sh	108	409	528
w	122	693	838
v	758	678	1465
