PRECINCT	DEM	REP	TOTAL
24	67	470	549
30	533	699	1276
15	1016	611	1690
21	553	625	1223
78	2236	1449	3742
18	658	1051	1769
pit113	3038	2080	5302
45	321	415	764
42	501	787	1334
3	365	842	1244
75	1601	1616	3284
nwm117	2717	1666	4471
6	97	483	590
9	318	738	1084
20	551	827	1450
85	883	915	1856
mch110	3565	1561	5279
esc114	1510	1214	2794
