PRECINCT	DEM	REP	TOTAL
woel	698.0	348.0	1070.0
cori	691.0	826.0	1551.0
bere	504.0	611.0	1147.0
salm	620	684	1329
okhl	435	443	901
btnr	1070	864	2010
wilt	1125	2460	3766
eaox	999	429	1456
anti	592	272	870
tyho	865	1850	2820
crdm	1624	1619	3347
crdl	893	443	1369
sass	573	721	1320
soox	849	213	1078
mten	1220	1797	3129
