PRECINCT	DEM	REP	TOTAL
ae	1268	1449	2836
gr	481	1988	2577
an	735	1442	2299
as	693	2077	2867
ar	1117	4333	5681
aw	1274	2341	3803
pr	578	3216	3975
lb	654	1156	1893
nm	392	2479	2990
tt	375	2380	2860
tr	917	4417	5576
rm	571	1266	1914
rn	828	2710	3734
tb	213	1622	1927
bc	289	1798	2181
dr	501	2276	2909
lc	310	1252	1636
sw	216	1610	1899
st	242	1086	1391
so	392	1999	2485
ug	947	3943	5089
se	215	1208	1466
