PRECINCT	DEM	REP	TOTAL
tcrk	434	1186	1699
gilea	488	1028	1581
surba	299	1052	1412
belhv	518	555	1105
wash2	626	323	975
pante	259	507	786
auror	458	359	849
wash1	628	372	1047
psjw3	708	239	975
wash4	622	841	1509
pinet	69	560	648
hb	69	497	587
ncrk	235	671	947
rvrd	511	920	1484
oldf	433	541	1013
blck	269	357	644
wdpd	234	814	1084
beadm	192	989	1231
washp	316	555	897
edwar	267	349	642
choco	801	1598	2504
