PRECINCT	DEM	REP	TOTAL
p05	54	217	282
p22a	422.0	918.0	1434.0
p20a	342.0	172.0	488.0
p03	80	240	328
p24	154	1035	1240
p21	212	541	775
p06	132	364	504
p01a	432	592	1068
p04	82	135	222
p09	341	330	688
p08	20	206	238
p25b	106	710	849
p19	721	779	1543
p02b	448	230	704
p11	111	433	558
p12	37	121	161
p13	69	302	384
p14	1025	1172	2274
p15	581	667	1277
p26b	838	1066	1966
p17	436	274	734
p18	132	207	353
p16b	363	700	1107
p10	67	438	524
p07	1008	964	2034
p23	628	823	1492
