PRECINCT	DEM	REP	TOTAL
salm	628	684	1315
okhl	521	400	928
wilt	1102	2108	3267
woel	787	293	1086
cori	796	807	1617
bere	563	581	1151
eaox	1117	499	1628
anti	662	240	905
mten	1165	1531	2743
crdm	1588	1480	3097
crdl	933	449	1395
sass	639	656	1306
soox	966	218	1189
tyho	941	1657	2639
btnr	1190	802	2009
