PRECINCT	DEM	REP	TOTAL
ut14	719	1691	2440
cf11	567	1159	1756
ct03	115	69	184
uh08	457	139	599
mh07	70	179	254
mt19	662	1276	1956
sc13	657	1290	1968
cs04	320	326	651
cl05	734	333	1077
nb01	590	677	1284
sp15	632	1220	1881
sh12	278	940	1235
lc09	381	620	1010
lu16	231	513	754
sb02	1025	1120	2163
rp20	609	587	1208
pl10	77	219	298
gr06	535	443	991
uu17	384	365	752
lt18	589	1451	2066
