PRECINCT	DEM	REP	TOTAL
garl	532	351	887
ming	425	1228	1661
clem	276	665	947
wbrk	263	720	1003
clea	1477	625	2106
harr	941	365	1315
ingo	429	347	780
rose	302	591	898
ngrv	353	638	998
rowa	509	654	1175
plvw	308	1358	1681
kfrk	566	719	1300
lake	1317	575	1896
clne	570	970	1553
clsw	436	576	1020
clwe	442	856	1305
autr	275	800	1087
herr	85	499	585
clce	662	87	754
sbrg	210	454	674
gidd	454	374	830
keen	268	594	876
turk	466	376	843
