PRECINCT	DEM	REP	TOTAL
24	84	447	534
30	544	656	1211
15	971	512	1501
21	507	581	1116
78	1855	1394	3280
18	702	937	1654
pit113	2820	1966	4849
45	333	380	724
42	482	710	1205
3	394	790	1202
75	1208	1463	2699
nwm117	2371	1716	4127
6	111	478	593
9	361	665	1034
20	608	749	1371
85	896	925	1843
mch110	2530	1080	3670
esc114	1584	1216	2821
