PRECINCT	DEM	REP	TOTAL
p05	79	192	275
p22	531	838	1380
p03	109	237	351
p24	160	998	1164
p21	251	493	750
p20	435	178	615
p01a	471.0	687.0	1184.0
p04	112	129	243
p09	469	355	824
p08	41	198	243
p25a	157.0	892.0	1069.0
p06	200	366	573
p10	90	417	512
p11	132	432	572
p12	43	126	170
p13	80	302	387
p14	1177	1093	2287
p15	792	697	1500
p17	566	263	830
p18	148	190	345
p19	848	806	1670
p16a	469.0	717.0	1212.0
p02a	381.0	207.0	602.0
p07	1220	859	2100
p23	749	745	1510
p26a	801.0	1039.0	1863.0
