PRECINCT	DEM	REP	TOTAL
pr28	505	1907	2451
pr29	800	946	1759
pr15	571	1592	2183
pr05	570	1618	2222
pr21	466	1402	1898
pr22	516	1425	1963
pr30	700.0	561.0	1267.0
pr24	300	848	1167
pr25	321	798	1139
pr06	398	1006	1420
pr07	262	868	1146
pr13	455	1475	1970
pr16	606	424	1045
pr02	324	677	1027
pr14	579	1327	1941
pr17	392	785	1202
pr32	606.0	1613.0	2259.0
pr18	875	1897	2811
pr31	377.0	443.0	820.0
pr08	253	473	733
pr01	808	1330	2159
