PRECINCT	DEM	REP	TOTAL
bras	146	376	528
pcht	348	982	1359
murn	421	844	1283
marb	204	653	883
bell	187	494	687
annw	275	630	916
cson	113.0	372.0	497.0
topt	64	227	299
hang	80	425	511
unka	73.0	246.0	324.0
answ	292	755	1065
gcrk	46.0	226.0	276.0
rger	242.0	660.0	922.0
hiwa	289	871	1168
murs	404	944	1375
hoth	194	573	774
