PRECINCT	DEM	REP	TOTAL
prwr	1224	82	1307
prwq	519	4	524
prwp	443	849	1306
prsp	489	867	1370
prst	541	411	959
prwe	811	273	1093
prwd	435	889	1336
prwc	1093	92	1185
prwb	847	36	884
prwa	635	102	740
prwn	1802	76	1880
prwm	1489	1548	3062
prwl	785	1033	1841
prwk	445	834	1291
prwj	1435	1203	2668
prsa	421	354	780
prwh	691	19	712
prga	914	765	1694
prol	717	1874	2611
prwi	963	390	1361
prcr	539	1045	1599
prta	1808	2504	4342
prto	1335	1350	2701
prbl	494	1354	1863
