PRECINCT	DEM	REP	TOTAL
ac	581	667	1271
be56	549	541	1110
ef	244	500	757
ce	61	202	265
ih	897	1286	2219
cr	431	547	1004
id	277	312	603
be-3	461	726	1206
lj	626	610	1263
pc	232	519	764
jc	831	1032	1904
we	514	507	1037
wc	220	172	402
bc	8	13	21
wo	97	80	179
cl-n	571	752	1349
ww	466	527	1020
cl-s	598	837	1466
be-1	316	498	824
be-2	312	348	679
ha	299	241	555
be-4	339	633	990
be-7	240	521	772
fc-2	44	78	125
fc-1	197	263	467
p	541	1157	1718
ws-1	685	730	1438
sa	598	729	1346
ws-2	598	605	1220
