AR,2016,current,4,109,0.0,3151.0
AR,2016,current,4,33,0.0,5719.63536983353
AR,2016,current,4,53,0.0,5786.0
AR,2016,current,4,59,0.0,8474.0
AR,2016,current,4,131,0.0,4680.883279586441
AR,2016,current,4,71,0.0,6286.0
AR,2018,current,1,137,954.0,3344.0
AR,2018,current,1,117,625.0,2135.0
AR,2018,current,1,35,6041.0,5585.0
AR,2018,current,1,49,933.0,2790.0
AR,2018,current,1,107,3117.0,2178.0
AR,2018,current,1,69,225.16204894288222,226.3621441704559
AR,2018,current,1,5,3175.0,10700.0
AR,2018,current,1,31,8068.0,17370.0
AR,2018,current,1,77,1154.0,924.0
AR,2018,current,1,123,3033.0,2585.0
AR,2018,current,1,21,842.0,3182.0
AR,2018,current,1,67,1081.0,3013.0
AR,2018,current,1,93,3647.0,6451.0
AR,2018,current,1,37,1412.0,4201.0
AR,2018,current,1,95,1089.0,1323.0
AR,2018,current,1,1,1403.0,3428.0
AR,2018,current,1,63,1980.0,7869.0
AR,2018,current,1,135,1086.0,4385.0
AR,2018,current,1,17,1927.0,1537.0
AR,2018,current,1,79,869.0,1967.0
AR,2018,current,1,23,1503.0,7928.0
AR,2018,current,1,41,1645.0,1643.0
AR,2018,current,1,85,4254.0,15724.0
AR,2018,current,1,129,460.0238623698326,2456.8272291298044
AR,2018,current,1,111,1266.0,4636.0
AR,2018,current,1,75,922.0,3616.0
AR,2018,current,1,121,1139.0,4258.0
AR,2018,current,1,55,2171.0,8464.0
AR,2018,current,1,147,829.0,1208.0
AR,2018,current,1,65,837.0,3518.0
AR,2018,current,2,141,1595.0,4518.0
AR,2018,current,2,119,79899.0,52355.0
AR,2018,current,2,145,4807.0,16528.0
AR,2018,current,2,125,12310.0,28273.0
AR,2018,current,2,105,1046.0,2566.0
AR,2018,current,2,45,13649.0,23613.0
AR,2018,current,2,29,2443.0,3907.0
AR,2018,current,3,7,23294.0,50977.0
AR,2018,current,3,129,15.976137630167363,88.17277087019536
AR,2018,current,3,115,3868.0,13675.0
AR,2018,current,3,89,1073.0,3914.0
AR,2018,current,3,131,8344.833487348007,19894.778437807796
AR,2018,current,3,15,3090.0,5650.0
AR,2018,current,3,143,29633.0,34268.0
AR,2018,current,3,9,2236.0,9130.0
AR,2018,current,3,33,2433.772196568172,8887.923726035118
AR,2018,current,3,101,301.3034152025829,1035.9410964558645
AR,2018,current,4,69,11110.837951057118,7610.6378558295455
AR,2018,current,4,11,934.0,1831.0
AR,2018,current,4,13,478.0,1259.0
AR,2018,current,4,19,2846.0,3766.0
