PRECINCT	DEM	REP	TOTAL
pr28	342	2085	2479
pr29	642	1077	1765
pr15	406	1744	2189
pr05	440	1753	2235
pr21	350	1530	1910
pr22	355	1584	1969
pr30	561.0	685.0	1282.0
pr24	240	929	1188
pr25	217	912	1156
pr06	277	1130	1430
pr07	203	926	1155
pr13	299	1645	1987
pr16	534	488	1048
pr02	260	755	1039
pr14	418	1489	1954
pr17	278	908	1216
pr32	422.0	1800.0	2283.0
pr18	689	2079	2840
pr31	244.0	540.0	814.0
pr08	197	529	750
pr01	638	1507	2182
