PRECINCT	DEM	REP	TOTAL
10b	729.0	2132.0	2882.0
10a	565.0	1372.0	1979.0
04c	543.0	983.0	1558.0
04b	752.0	1432.0	2236.0
04a	1552.0	2664.0	4318.0
02	1268	1372	2708
03	573	379	981
01	525	575	1117
06	408	619	1055
07	598	1211	1856
22	437	1131	1607
05	789	1411	2254
08	884	1739	2693
09	226	606	844
20	574	1567	2203
21	663	2041	2779
11	897	661	1595
13	676	1157	1874
12	591	1231	1862
15	901	2373	3342
14	746	2088	2891
17	1362	2098	3529
16	836	2312	3210
19	817	1851	2716
18	377	740	1139
23	423	1168	1630
