PRECINCT	DEM	REP	TOTAL
09	1587	457	2075
30-1	3055	1417	4566
28	1027	1601	2695
22	3355	291	3690
29	1796	1182	3045
36	1569	474	2104
32	811	1016	1870
02	2029	326	2429
03	1101	233	1369
26	421	686	1143
01	768	113	911
06	1139	228	1409
07	1257	226	1550
48	967	442	1448
05	3150	464	3725
46	1796	599	2469
47	1490	86	1592
08	1353	130	1532
45	2142	1800	4066
42	1046	35	1089
43	2871	1662	4656
40	1295	251	1584
41	1226	69	1308
30-2	4130	995	5240
35.3	3257.0	2551.0	6143.0
24	1697	1147	2916
25	1068	1368	2505
34-2	2869.0	824.0	3816.0
34-1	1745.0	679.0	2560.0
53-2	1596	1053	2720
53-1	1399	879	2349
27	1418	833	2321
20	1234	161	1447
13	956	24	985
14	1314	118	1441
10	745	39	794
39	1596	1220	2881
38	2899	1032	4101
15	884	98	997
04	933	259	1227
17	1796	105	1930
16	1099	520	1666
19	1804	323	2179
54	3687	1308	5179
31	1513	1102	2702
23	3583	717	4368
51	2593	1220	3981
21	1101	257	1398
52	2281	347	2656
33	3020	1215	4417
55	3810	139	4008
37	2053	1615	3788
18	1434	76	1520
12	500	21	523
44	2544	2194	4906
50	1592	1026	2702
