PRECINCT	DEM	REP	TOTAL
ma	855	1703	2623
lk-2	912	1503	2456
mc	1280	1843	3164
nb	467	1796	2312
ir	379	1326	1739
ec	1035	1664	2736
hu	556	1964	2581
ed-1	959	1639	2652
ws	1534.0	2764.0	4389.0
ho	371	875	1275
ms	3084.0	2431.0	5601.0
rc	1039	2318	3415
li	802	1718	2574
dr	593	836	1472
se	1196.0	1510.0	2750.0
