PRECINCT	DEM	REP	TOTAL
ne22	1949	2466	4547
sw19	636	2171	2875
cr07	815	1797	2707
sf18	405	1735	2197
fs16	361	1479	1885
gb12	646	1548	2253
en03	2244	2796	5183
ja01	861	1021	1953
nm13	142	595	752
hr17	195	657	872
bc21	498	1725	2307
wn04	856	2183	3102
hu20	312	1096	1461
cl10	255	983	1287
bm08	1852	2296	4263
tl06	629	1342	2041
hm05	1069	1535	2660
rl09	847	2088	3001
hn14	337	943	1326
ml23	218	440	668
mt24	184	847	1057
vr15	217	795	1052
nr02	992	194	1211
