PRECINCT	DEM	REP	TOTAL
098	1482	303	1816
099	1134	228	1387
214	1372	1024	2432
215	668	1762	2470
212	4153	2083	6368
126	1567	494	2114
210	3622	640	4310
211	3174	1947	5214
090	344	903	1266
091	800	2579	3418
092	586	1674	2293
093	356	1006	1390
094	875	516	1417
095	968	350	1350
096	471	950	1449
097	734	315	1077
010	631	1203	1884
011	1976	2090	4198
012	1562	174	1751
013	1368	697	2131
014	1357	229	1642
015	966	900	1928
016	2103	119	2243
017	1148	167	1352
018	212	1190	1414
019	315	1053	1384
127	660	2381	3081
138	1265	515	1807
213	2455	482	2968
025	1633	74	1718
024	1478	367	1878
027	1586	172	1773
026	2104	420	2545
021	586	823	1454
020	539	1212	1772
023	943	148	1109
022	1864	1083	3019
128	1028	1170	2239
129	450	331	803
219	412	1215	1646
029	823	553	1418
028	1094	276	1414
118	705	1446	2180
133	740	2532	3322
132	769	437	1227
131	294	1073	1383
130	716	429	1176
216	1096	2059	3210
137	895	3196	4129
136	382	1250	1662
201	2370	1816	4246
135	3347	979	4399
200	459	641	1119
134	1393	2805	4277
144	631	1944	2595
115	698	489	1205
114	491	1791	2321
038	641	653	1339
039	1395	90	1498
111	557	1459	2039
110	245	789	1047
113	596	2080	2701
112	318	1372	1705
032	268	1386	1667
033	803	457	1299
030	975	598	1636
031	1616	90	1731
036	553	1395	1974
037	447	1075	1559
034	892	681	1623
035	449	807	1270
139.1	681	1835	2566
207	869	2519	3446
206	1715	1989	3807
223.1	2127	2326	4533
217	671	1120	1834
209	984	2252	3294
208	667	2642	3369
108	1270	268	1562
109	713	913	1683
241	1083	2320	3471
148	2041	4374	6518
049	466	1161	1664
048	258	1291	1557
047	496	1407	1930
046	1098	647	1797
045	682	453	1160
044	588	542	1169
043	1689	348	2063
042	1829	122	1967
041	1410	201	1631
040	1503	292	1821
238.1	985	1191	2209
240	798	2786	3663
151	1632	939	2615
243	2638	2699	5446
150	1224	1076	2353
242	282	1948	2260
102	1779	1180	3020
058	441	693	1170
059	400	541	962
103	620	1903	2564
054	1677	125	1827
055	1098	49	1154
056	996	49	1057
057	415	1184	1623
050	513	745	1301
051	731	1238	2013
052	1773	132	1926
053	1913	314	2252
203	2369	1211	3662
101	496	1281	1805
106	414	975	1410
145	2910	3725	6730
104	1916	264	2207
105	1678	639	2394
202	1506	3169	4773
061	1055	673	1758
060	1385	134	1539
063	1022	389	1448
062	1033	355	1410
065	350	740	1116
064	509	344	873
067	326	883	1227
066	377	791	1191
069	734	2384	3164
068	683	560	1271
204.1	2371	925	3339
229	1742	2578	4400
228	1430	983	2474
227	1189	2739	4003
226	798	1699	2540
225	381	707	1111
224	858	841	1723
205	1137	1029	2208
222	2867	1312	4245
221	614	2418	3082
220	440	1664	2127
218	459	1535	2038
117	992	502	1523
116	912	276	1205
076	571	1681	2290
077	1543	168	1730
074	437	1387	1849
075	542	1927	2504
072	273	904	1202
073	396	948	1374
070	316	1437	1771
071	400	1199	1625
079	701	515	1239
234	926	1337	2315
239	1219	928	2174
100	596	1394	2028
235	1012	1283	2331
236	529	2212	2794
237	1738	781	2593
230	2261	1704	4043
231	1181	1559	2799
232	1014	2608	3675
233	658	2453	3162
149	2131	903	3082
107.1	1699	717	2460
119	361	865	1246
078.1	777	379	1189
146	2204	704	2969
147	1802	593	2441
089	2346	1719	4125
088	692	1173	1913
142	987	2561	3613
143	976	2993	4033
140	1055	2773	3888
141	1656	752	2540
083	1255	931	2221
082	1948	163	2135
081	2186	614	2832
080	1326	689	2038
087	724	1183	1952
086	238	1442	1690
085	758	1013	1809
084	1218	383	1621
003	1455	185	1653
002	850	958	1863
001	315	873	1204
007	603	575	1207
006	1276	343	1651
005	727	273	1028
004	1041	542	1603
009	793	1254	2096
008	419	1410	1850
120	1294	330	1660
121	604	2404	3048
122	1688	1794	3558
123	1221	461	1721
124	1431	343	1798
125	613	306	937
