AR,2016,current,3,33,3236.2001627588793,11393.052695106102
AR,2016,current,3,101,312.2778122759947,1285.8197483641113
AR,2016,current,4,69,15366.868096087415,8960.622785160182
AR,2016,current,4,11,1317.0,2163.0
AR,2016,current,4,13,636.0,1554.0
AR,2016,current,4,19,3606.0,4398.0
AR,2016,current,4,39,1165.0,1507.0
AR,2016,current,4,91,4273.0,11293.0
AR,2016,current,4,81,1397.0,3604.0
AR,2016,current,4,101,386.7221877240054,1589.1802516358885
AR,2016,current,4,25,723.0,2460.0
AR,2016,current,4,127,507.0,2378.0
AR,2016,current,4,51,12283.0,26053.0
AR,2016,current,4,43,2364.0,3967.0
AR,2016,current,4,97,735.0,2573.0
AR,2016,current,4,61,1350.0,3155.0
AR,2016,current,4,113,1210.0,6606.0
AR,2016,current,4,87,1587.0,4917.0
AR,2016,current,4,133,1075.0,3281.0
AR,2016,current,4,139,5667.0,10201.0
AR,2016,current,4,57,2371.0,4391.0
AR,2016,current,4,83,1712.0,5737.0
AR,2016,current,4,103,4320.0,5347.0
AR,2016,current,4,149,1472.0,4600.0
AR,2016,current,4,27,3140.0,5456.0
AR,2016,current,4,73,1028.0,1750.0
AR,2016,current,4,47,1376.0,5034.0
AR,2016,current,4,3,2408.0,5338.0
AR,2016,current,4,99,1156.0,2001.0
AR,2016,current,4,109,684.0,3150.0
AR,2016,current,4,33,1239.799837241121,5261.947304893898
AR,2016,current,4,53,1407.0,5160.0
AR,2016,current,4,59,3137.0,8153.0
AR,2016,current,4,131,1061.1394711077264,3833.5695534769793
AR,2016,current,4,71,2421.0,6072.0
AZ,2016,current,1,9,3301.0,8025.0
AZ,2016,current,1,7,3537.250045946214,6072.895448380098
AZ,2016,current,1,17,15362.0,18165.0
AZ,2016,current,1,15,171.91189892827845,317.75501130587907
AZ,2016,current,1,25,4715.207836714741,8997.197678601264
AZ,2016,current,1,5,25308.0,16573.0
AZ,2016,current,1,13,569.294932412444,375.9075694690801
AZ,2016,current,1,11,1092.0,1892.0
AZ,2016,current,1,21,19698.309358960345,27085.891605626206
AZ,2016,current,1,1,12196.0,5315.0
AZ,2016,current,1,19,18245.36581732236,15109.67680403336
AZ,2016,current,2,3,15291.0,25036.0
AZ,2016,current,2,19,115286.19003187,88724.98733974143
AZ,2016,current,3,23,10684.0,3650.0
AZ,2016,current,3,21,478.54094589152913,619.9898065590243
AZ,2016,current,3,13,33273.703156099196,32427.299238800686
AZ,2016,current,3,19,62117.44415080773,43184.33585622527
AZ,2016,current,3,27,12286.60292545004,13017.396032560651
AZ,2016,current,4,13,6810.935000240778,9205.898562510016
AZ,2016,current,4,27,6049.397074549966,7568.603967439345
AZ,2016,current,4,12,1318.0,3381.0
AZ,2016,current,4,25,24989.792163285252,49864.80232139873
AZ,2016,current,4,21,15560.149695148131,26151.118587814795
AZ,2016,current,4,7,3208.7499540537865,7599.104551619901
AZ,2016,current,4,15,16313.088101071718,54338.24498869412
AZ,2016,current,5,13,101079.68893051369,114120.23863614311
AZ,2016,current,6,13,97639.82543383831,116858.20512564729
AZ,2016,current,7,13,108965.68170248916,96974.63467034546
AZ,2016,current,8,13,98185.85659714213,114832.54667033498
AZ,2016,current,9,13,102515.01424726397,105670.26952674957
CA,2016,current,1,57,13570.073558785469,12373.084477484195
CA,2016,current,1,103,5120.0,11429.0
CA,2016,current,1,21,273.5545114769544,565.8602841086414
CA,2016,current,1,35,2026.0,6533.0
CA,2016,current,1,89,17483.0,40447.0
CA,2016,current,1,63,3224.0,5079.0
CA,2016,current,1,91,596.0,1044.0
CA,2016,current,1,61,4785.5603326374385,8453.859892540258
CA,2016,current,1,7,31638.0,35354.0
CA,2016,current,1,49,798.0,2413.0
CA,2016,current,1,93,5252.0,8392.0
CA,2016,current,2,97,39979.52499353509,14721.058816815073
CA,2016,current,2,41,69518.0,14214.0
CA,2016,current,2,23,19596.0,10883.0
CA,2016,current,2,45,6905.0,3571.0
CA,2016,current,2,75,9.862303350501119,6.188839914008854
