maptype,stateID,state,district,district_dem_result,district_rep_result,district_winner
current,6,CA,22,84086.1428307169,97883.83381706246,R
current,6,CA,23,72630.40475532292,113125.50171857675,R
current,6,CA,24,156201.52168052655,113922.63786304914,D
current,6,CA,25,130173.16829569802,63329.18488779914,D
current,6,CA,26,153386.53070066252,103016.85039870614,D
current,6,CA,27,261435.95085539567,35880.74403192182,D
current,6,CA,28,138340.4755013025,63840.198067586156,D
current,6,CA,29,122052.11314500977,38863.887776004136,D
current,6,CA,30,143653.23990187445,64683.393474771394,D
current,6,CA,31,75377.95492767658,81825.00051551756,R
current,6,CA,32,161649.85153747717,38715.720680946106,D
current,6,CA,33,149221.32061656736,78797.68258755191,D
current,6,CA,34,170855.50060179504,22223.99731945771,D
current,6,CA,35,82537.08928844029,63360.30378359875,D
current,6,CA,36,67159.27348114176,108022.44129162745,R
current,6,CA,37,140147.61410806715,35744.71763608355,D
current,6,CA,38,155923.20341405817,44456.46729161249,D
current,6,CA,39,186030.58981973486,72871.77877997699,D
current,6,CA,40,98613.76095249315,36236.82094543744,D
current,6,CA,41,98509.73079484227,51286.103866467914,D
current,6,CA,42,109794.15879494838,84672.35754088104,D
current,6,CA,43,156840.31001465424,27678.11507488281,D
current,6,CA,44,119186.65050540096,29686.50847566986,D
current,6,CA,45,145249.6348246076,121869.55248848167,D
current,6,CA,46,104630.32287387173,71670.12020274003,D
current,6,CA,47,165888.68658395443,47176.7065027256,D
current,6,CA,48,130473.8409923072,150325.03680802384,R
current,6,CA,49,124529.24912061123,139312.71557007212,R
current,6,CA,50,121423.28960590427,116386.34012191785,D
current,6,CA,51,138910.8467801202,54962.75967041578,D
current,6,CA,52,180254.2344317022,94462.53756432029,D
current,6,CA,53,163511.12522423727,79110.50528338067,D
current,8,CO,1,181970.8393811747,63566.18681682323,D
current,8,CO,2,253478.92096543228,145424.8389459398,D
current,8,CO,3,143153.95699910333,168245.75472662307,R
current,8,CO,4,146545.3945233347,211215.72519907256,R
current,8,CO,5,105523.30585579338,161043.22144005817,R
current,8,CO,6,187905.60140032173,139360.16514452794,D
current,8,CO,7,187124.98087483982,129119.1077269552,D
current,9,CT,1,177251.67297439068,95966.7459799722,D
current,9,CT,2,172853.3039737977,104169.98929625543,D
current,9,CT,3,168271.9774477139,99485.13124810255,D
current,9,CT,4,162724.94283898384,105089.63527047976,D
current,9,CT,5,160059.10276511376,114089.49820519006,D
current,10,DE,At Large,227353.0,125384.0,D
current,12,FL,1,106202.80914833653,216146.9610137194,R
current,12,FL,2,99351.23658432072,194824.06274619375,R
current,12,FL,3,138563.8262694817,172900.7146187932,R
current,12,FL,4,142236.8933007919,222066.44810014713,R
current,12,FL,5,157605.74518440897,115396.71143122428,D
current,12,FL,6,147800.89318215312,189296.52799893153,R
current,12,FL,7,134038.39229724545,109531.61711998901,D
current,12,FL,8,143201.2531111615,216903.60585796158,R
current,12,FL,9,132521.16519214836,112779.26720317802,D
current,12,FL,10,78473.43295190965,41075.925657466185,D
current,12,FL,11,118819.54367136404,250807.70410254097,R
current,12,FL,12,139410.43062698588,182091.8381165542,R
current,12,FL,13,175176.81822630938,144195.46580045627,D
current,12,FL,14,68597.26334742364,62593.070965628474,D
current,12,FL,15,100344.15183412726,109675.1842639631,R
current,12,FL,16,139421.63060961798,174043.65028870743,R
current,12,FL,17,118103.72335702131,195005.06723476673,R
current,12,FL,18,109810.9711557708,134455.2178410365,R
current,12,FL,19,124441.78517543475,208124.48121247548,R
current,12,FL,20,103704.87065247094,42095.865234490804,D
current,12,FL,21,53970.293334667076,56546.759651975095,R
current,12,FL,22,99016.91516140694,78431.88762370446,D
current,12,FL,23,118701.00254735572,81058.09900915752,D
current,12,FL,24,94827.21057651822,52855.89873727841,D
current,12,FL,25,88800.22598335953,120644.40368665576,R
current,12,FL,26,91580.63241429081,93862.29414769656,R
current,12,FL,27,79845.88410391763,98008.27033530785,R
current,13,GA,1,105464.74783901029,143752.87740667135,R
current,13,GA,2,125621.39708267784,91719.78226188092,D
current,13,GA,3,104776.65930248637,187732.58927701294,R
current,13,GA,4,186603.82334727814,68958.35408558819,D
current,13,GA,5,111750.47643038628,45803.039701744754,D
current,13,GA,6,143675.7290323084,111524.46502193657,D
current,13,GA,7,149955.4026309915,136375.58939909723,D
current,13,GA,8,61775.28580469294,123892.18413409685,R
current,13,GA,9,58395.996146119425,226842.50118593476,R
current,13,GA,10,115855.45459779003,184334.3637677308,R
current,13,GA,11,113803.35687466519,179543.14193456285,R
current,13,GA,12,100943.86006148247,148380.09081385582,R
current,13,GA,13,159830.0941261135,83847.08456101488,D
current,13,GA,14,54208.56574367073,175696.72362919681,R
current,15,HI,1,146460.35769472088,26951.398090087405,D
current,15,HI,2,141274.6423052792,60344.60190991258,D
current,16,ID,1,106464.4981023535,191484.11805710377,R
current,16,ID,2,100848.50189764649,175956.88194289623,R
current,17,IL,1,152188.61452948,43304.68133540425,D
current,17,IL,2,146294.90824832895,49549.63497642911,D
current,17,IL,3,128843.35826948329,55968.71756170318,D
current,17,IL,4,117368.22572583369,25033.032979020107,D
current,17,IL,5,112599.14921461554,48090.9452820979,D
current,17,IL,6,157990.87923818865,112702.53782008919,D
current,17,IL,7,146684.29717375143,20828.959278111448,D
current,17,IL,8,164885.2046136553,64049.072496705965,D
current,17,IL,9,182330.04837414535,42250.97952810945,D
current,17,IL,10,162096.72762673415,77467.17486943792,D
current,17,IL,11,142576.66647982688,88941.57549771291,D
current,17,IL,12,117293.35917285495,140820.2106425304,R
current,17,IL,13,125464.96820493712,137592.0427205416,R
current,17,IL,14,135882.41793726396,119172.63485085349,D
current,17,IL,15,76107.1072533743,174663.36877676443,R
current,17,IL,16,103217.2644976973,142961.09846442443,R
current,17,IL,17,136545.65849713935,100995.14721695788,D
current,17,IL,18,100699.14494268918,178797.18570310678,R
current,18,IN,1,158820.17167133672,87137.19531190234,D
current,18,IN,2,103918.64485170048,125394.36480809088,R
current,18,IN,3,86208.13027012617,156522.0274690822,R
current,18,IN,4,86468.05447191169,155983.62291870508,R
current,18,IN,5,125176.7203941526,168411.94072696043,R
current,18,IN,6,79576.54364826527,154489.61246410562,R
current,18,IN,7,151936.2643419972,85522.31480495927,D
current,18,IN,8,86946.67758210628,157466.613999324,R
current,18,IN,9,99390.79276840355,146070.30749687017,R
current,19,IA,1,169348.0,152940.0,D
current,19,IA,2,171054.0,133010.0,D
current,19,IA,3,169886.0,164656.0,D
current,19,IA,4,146698.0,157221.0,R
current,20,KS,1,68959.94647455178,149551.99107334853,R
current,20,KS,2,121051.10352162192,126236.18812548721,R
current,20,KS,3,163730.93200911646,134931.13922089335,D
current,20,KS,4,93392.01799470987,138843.6815802709,R
current,21,KY,1,78819.84534468135,172187.66408152448,R
current,21,KY,2,80711.70731248397,171160.0777282106,R
current,21,KY,3,172010.63256256483,105351.97572465976,D
current,21,KY,4,90859.61313121008,158235.63780015422,R
current,21,KY,5,46313.18548750886,172561.40767891696,R
current,21,KY,6,144355.0161615509,156068.23698653394,R
current,22,LA,1,82982.40451557544,160387.82268276898,R
current,22,LA,2,164635.24957690458,52392.479755972025,D
current,22,LA,3,74789.62717092586,167933.58203073617,R
current,22,LA,4,72860.22832095661,139214.24627851273,R
current,22,LA,5,66848.41933853252,151233.96519929473,R
current,22,LA,6,91068.071077105,169033.76566939466,R
current,23,ME,1,198753.92711727886,111676.82287703689,D
current,23,ME,2,129655.07288272113,129503.17712296311,D
current,24,MD,1,117744.09809071421,166354.29352991757,R
current,24,MD,2,157285.42073818177,85524.46186417722,D
current,24,MD,3,168804.53316189183,79670.34420554737,D
current,24,MD,4,197220.26880055986,46904.40682858522,D
current,24,MD,5,200340.94017460785,76983.03722598977,D
current,24,MD,6,161865.55226049453,91803.76258676671,D
current,24,MD,7,198078.63689907338,54279.93030801873,D
current,24,MD,8,169212.54987447656,97534.76345099728,D
current,25,MA,1,225947.73019741685,24068.719034613976,D
current,25,MA,2,192891.47579468248,77216.41475282528,D
current,25,MA,3,186654.24235273915,77125.49441484675,D
current,25,MA,4,62191.56985784961,29469.004979326965,D
current,25,MA,5,172064.66105633893,67435.18312538454,D
current,25,MA,6,185971.3124664932,98766.95893496952,D
current,25,MA,7,41891.126794789714,12532.160979145285,D
current,25,MA,8,35311.92298489645,25442.89316160953,D
current,25,MA,9,133617.9584947938,93236.67847552092,D
current,26,MI,1,145280.43697949193,187412.67929555563,R
current,26,MI,2,135129.35039935738,171670.847104022,R
current,26,MI,3,131244.41178515065,167191.8584256709,R
current,26,MI,4,108456.03983136051,172181.94825615967,R
current,26,MI,5,160988.15162221857,104536.12496954073,D
current,26,MI,6,133846.20499967475,147246.37664555368,R
current,26,MI,7,134161.30419473926,154601.8785511097,R
current,26,MI,8,182372.1688001332,146158.2485038207,D
current,26,MI,9,151729.2090334327,142401.9482941661,D
current,26,MI,10,114829.28097116681,162511.14269526704,R
current,26,MI,11,199979.2237616511,116936.53083047274,D
current,26,MI,12,186000.5401616887,73752.1079215309,D
current,26,MI,13,176812.07641876358,42587.25434361912,D
current,26,MI,14,214174.6010411707,64270.05416351127,D
current,27,MN,1,145813.598604261,146522.0384644779,R
current,27,MN,2,177645.5247180596,159694.2265851273,D
current,27,MN,3,246958.52507093854,145098.07310043176,D
current,27,MN,4,217650.8957100513,99091.7551596246,D
current,27,MN,5,218339.80070099208,97373.21088538392,D
current,27,MN,6,127072.2679245345,179919.52430314035,R
current,27,MN,7,144741.34826166608,138736.06216202123,D
current,27,MN,8,142453.03900949747,159145.10933979295,R
current,28,MS,1,75067.19041268903,155754.65794157618,R
current,28,MS,2,146966.5936514223,87753.63755628088,D
current,28,MS,3,92538.77575464608,144507.69596958492,R
current,28,MS,4,65194.241457294615,147205.91237705818,R
current,29,MO,1,209706.86646652524,66521.06894849645,D
current,29,MO,2,184255.73939896407,169177.3017957097,D
current,29,MO,3,102957.1747076878,209420.51337859954,R
current,29,MO,4,93799.22145065716,185221.8836605282,R
current,29,MO,5,167563.70129847043,113682.68655897351,D
current,29,MO,6,103936.22607146097,186680.3224024466,R
current,29,MO,7,88416.05674441032,196051.97014333596,R
current,29,MO,8,65461.013861824096,191725.25311190996,R
current,30,MT,At Large,226251.0,251291.0,R
current,31,NE,1,92517.92811616165,142959.38738420064,R
current,31,NE,2,113044.15955258068,118724.88383241862,R
current,31,NE,3,49490.91233125767,162997.72878338073,R
current,32,NV,1,121831.47375485499,75081.62508471057,D
current,32,NV,2,120394.19207036827,168096.26563877767,R
current,32,NV,3,141359.32016054867,98561.57128927523,D
current,32,NV,4,107419.01401422829,97661.53798723644,D
current,33,NH,1,151569.02884487968,132037.25410626765,D
current,33,NH,2,159379.97115512038,116874.74589373235,D
current,34,NJ,1,163797.7619498129,88391.03227967312,D
current,34,NJ,2,124443.04568087732,109348.47181065963,D
current,34,NJ,3,153426.2004609541,144112.53988951055,D
current,34,NJ,4,124200.64837985212,151874.44260575811,R
current,34,NJ,5,132315.48590755128,109198.71628307817,D
current,34,NJ,6,141677.45023336678,86859.29298845012,D
current,34,NJ,7,159308.5632107824,132712.64720829297,D
current,34,NJ,8,119159.99981621788,39005.79130049117,D
current,34,NJ,9,140739.1137287836,61967.295265114204,D
current,34,NJ,10,170872.26022549698,30557.1438845114,D
current,34,NJ,11,156184.79701049355,108692.51627210602,D
current,34,NJ,12,157621.6733958113,80276.11021235451,D
current,35,NM,1,148279.7309175865,90265.76129349094,D
current,35,NM,2,102303.07693898573,98086.39508013501,D
current,35,NM,3,153443.1921434278,76348.84362637406,D
current,36,NY,1,114352.3684667231,125701.07838502458,R
current,36,NY,2,117371.29980363131,111666.34843356945,D
current,36,NY,3,134913.34163273824,102203.21570409248,D
current,36,NY,4,124627.58829779584,98166.06686572844,D
current,36,NY,5,79343.93292283949,10972.201673978954,D
current,36,NY,6,102923.3943344874,8358.630309415836,D
current,36,NY,7,168739.8894759619,11602.522932902612,D
current,36,NY,8,133071.4721812401,14708.811727907505,D
current,36,NY,9,139888.98263587512,16824.423680489734,D
current,36,NY,10,174533.35111622204,24105.004984133135,D
current,36,NY,11,127874.75954917028,74033.7699813474,D
current,36,NY,12,136072.56652913862,23383.087249218985,D
current,36,NY,13,173867.41136284487,10472.62762129401,D
current,36,NY,14,90372.78885851003,8346.999553629283,D
current,36,NY,15,121071.41690629121,4987.914174518609,D
current,36,NY,16,178476.1848505713,8669.860784196357,D
current,36,NY,17,163182.0112747742,59773.69354608568,D
current,36,NY,18,129903.80764549258,96065.26605179586,D
current,36,NY,19,131232.87045336672,122114.75043512636,D
current,36,NY,20,160174.09243601057,88992.45391737184,D
current,36,NY,21,94122.88106153457,120822.56240804872,R
current,36,NY,22,118759.64338201308,118332.24900396565,D
current,36,NY,23,102703.28967331284,123152.05057880841,R
current,36,NY,24,115234.2429320653,129540.73961078597,R
current,36,NY,25,150915.20908106945,106354.3016777978,D
current,36,NY,26,162186.64416593954,76016.0738300705,D
current,36,NY,27,128431.55897038012,118718.72478937608,D
current,37,NC,1,181750.34002676298,77400.77403850926,D
current,37,NC,2,155388.89534906106,157311.40036556858,R
current,37,NC,3,91030.00854447276,147108.41031086395,R
current,37,NC,4,230895.43160229703,89687.35158917133,D
current,37,NC,5,118361.16980759783,158092.03238982992,R
current,37,NC,6,121627.35113577527,157206.9053183377,R
current,37,NC,7,122429.08112087051,156272.8665866135,R
current,37,NC,8,114827.68182318765,140931.64200843897,R
current,37,NC,9,140496.8102883246,134590.35194311946,D
current,37,NC,10,110350.2166298354,166128.05399090183,R
current,37,NC,11,118243.2230646016,175222.95979167687,R
current,37,NC,12,199021.87554684683,77068.94566294158,D
current,37,NC,13,126584.0743394023,148811.70209815554,R
current,38,ND,At Large,114377.0,193568.0,R
current,39,OH,1,144803.64864453307,152302.02491013845,R
current,39,OH,2,106080.9074239483,163805.88704767037,R
current,39,OH,3,179373.68815641257,83283.77638514998,D
current,39,OH,4,88164.65954669828,166802.03116406317,R
current,39,OH,5,99699.45864940196,162603.43906675416,R
current,39,OH,6,78701.87679736168,163417.05983370473,R
current,39,OH,7,103847.78438163728,154488.04186898857,R
current,39,OH,8,84702.77829823497,168777.19918598305,R
current,39,OH,9,145937.07601448256,93910.60252169294,D
current,39,OH,10,114284.37049314177,152871.63091928192,R
current,39,OH,11,193902.358649626,62417.853708401184,D
current,39,OH,12,150324.92501193925,165148.73372186022,R
current,39,OH,13,143287.89141507662,113186.6046910703,D
current,39,OH,14,136210.52535819777,148554.718561273,R
current,39,OH,15,113979.44688736592,153867.70417346622,R
current,39,OH,16,135818.60427194185,139965.692240502,R
current,40,OK,1,102640.58478891043,148694.38701343592,R
current,40,OK,2,65540.89933986327,141788.1015828029,R
current,40,OK,3,60893.05711219947,172349.60238331626,R
current,40,OK,4,79430.4542289507,149727.53848292312,R
current,40,OK,5,119947.00453007613,117971.37053752178,D
current,41,OR,1,200877.94195566606,108020.62666267622,D
current,41,OR,2,142063.75211059855,201988.79136146896,R
current,41,OR,3,287210.68939549057,71093.76555092704,D
current,41,OR,4,203947.6388772939,152444.70143836376,D
current,41,OR,5,171787.97766095094,136729.114986564,D
current,42,PA,1,197787.78235728538,43048.6354505222,D
current,42,PA,2,224214.23487401352,32569.87188116789,D
current,42,PA,3,109662.21076215699,143277.38249517765,R
current,42,PA,4,117103.84562826253,160058.72653520375,R
current,42,PA,5,98806.3798686271,146755.56667698876,R
current,42,PA,6,169661.30791334354,136336.43500703253,D
current,42,PA,7,180686.5440750534,143780.44508608012,D
current,42,PA,8,163917.2797935756,167080.96977113627,R
current,42,PA,9,78828.95753722658,158769.26870826317,R
current,42,PA,10,88607.57549319099,156349.69844778618,R
current,42,PA,11,119095.37964664274,142884.02281558813,R
current,42,PA,12,99652.08018343015,126617.09112989165,R
current,42,PA,13,221620.06081614975,75923.94589278087,D
current,42,PA,14,84513.92032807195,52256.66171235272,D
current,42,PA,15,131611.77246204772,122358.52483260956,D
current,42,PA,16,129330.29636171501,133695.2748833387,R
current,42,PA,17,125574.80923764646,115263.69286384812,D
current,42,PA,18,99499.56266156082,122244.78581023208,R
current,44,RI,1,115623.08640818171,60449.10722068484,D
current,44,RI,2,126951.9135918183,69388.89277931518,D
current,45,SC,1,136673.2111781724,132307.73563092208,D
current,45,SC,2,110299.68941473564,137868.2601162989,R
current,45,SC,3,70496.64470893893,155285.33163750757,R
current,45,SC,4,88802.45006976726,143323.50105574215,R
current,45,SC,5,104704.5322591239,141218.93639322888,R
current,45,SC,6,150607.11984488627,75621.48682970625,D
current,45,SC,7,96756.35252437556,141868.74833659412,R
current,46,SD,At Large,120507.62793718248,202461.11235991312,R
current,47,TN,1,47251.42293872601,172667.8099706589,R
current,47,TN,2,86918.87285629575,172837.36853952275,R
current,47,TN,3,85139.74511977787,156547.07213965303,R
current,47,TN,4,76619.84195681526,145586.43230326107,R
current,47,TN,5,177282.4922547055,84488.03375582612,D
current,47,TN,6,70691.43738816908,172389.1649698459,R
current,47,TN,7,82415.4423276882,171110.34380019928,R
current,47,TN,8,86670.43184891045,144036.82173690404,R
current,47,TN,9,131164.31330891178,57147.95278412888,D
current,48,TX,1,60753.164615843736,167868.51144683617,R
current,48,TX,2,118324.02886602859,103249.99232974352,D
current,48,TX,3,139027.32379253415,169751.1895368646,R
current,48,TX,4,56777.012734664204,186389.6104196403,R
current,48,TX,5,85802.61981562308,127975.08762856858,R
current,48,TX,6,113776.7851403359,131268.4226601334,R
current,48,TX,7,129690.58182117989,90541.8708091561,D
current,48,TX,8,68114.96502576154,192972.79874359156,R
current,48,TX,9,142772.79063346738,46653.580734860545,D
current,48,TX,10,144895.8552973986,124167.17273272245,D
current,48,TX,11,40104.55313610904,175243.38124673377,R
current,48,TX,12,88856.64459686157,164436.59694341687,R
current,48,TX,13,35148.20396472924,169158.3947110602,R
current,48,TX,14,92907.94671251175,142441.02187555248,R
current,48,TX,15,101194.9779083732,57337.174874819386,D
current,48,TX,16,121650.83172355595,44978.180581742854,D
current,48,TX,17,112020.91599652631,132951.30194552155,R
current,48,TX,18,108352.58814302746,61811.35494802471,D
current,48,TX,19,49940.90673097806,152410.13556594902,R
current,48,TX,20,126360.09735180115,48448.34412383189,D
current,48,TX,21,148997.3461633087,138960.58320838065,D
current,48,TX,22,152253.91474271088,127796.49131158911,D
current,48,TX,23,102803.54480659864,74492.82738340272,D
current,48,TX,24,148145.81438842873,100993.32949904221,D
current,48,TX,25,141055.02480241182,151816.85234388878,R
current,48,TX,26,121033.85072815832,180650.98783883417,R
current,48,TX,27,78694.8999101527,124389.6434881951,R
current,48,TX,28,116552.1881943869,36714.429869275176,D
current,48,TX,29,80099.92111527082,80502.12495781327,R
current,48,TX,30,133386.44480189282,48819.98321777648,D
current,48,TX,31,137818.8261161329,144660.1678801963,R
current,48,TX,32,144643.92885598712,83703.62875337254,D
current,48,TX,33,94009.02165881629,70159.19731415501,D
current,48,TX,34,86063.8151251137,57418.7155878565,D
current,48,TX,35,138373.6151192581,70007.12024264458,D
current,48,TX,36,72504.0494640607,155794.0069250347,R
current,49,UT,1,66308.25023223415,156268.02417200065,R
current,49,UT,2,99396.06109148603,162542.9761358106,R
current,49,UT,3,84810.87849411617,169065.796489827,R
current,49,UT,4,123493.81018216371,129430.20320236178,R
current,50,VT,At Large,188547.0,70705.0,D
current,51,VA,1,150281.4594702676,180493.08125051868,R
current,51,VA,2,125731.90852659443,125742.6851420775,R
current,51,VA,3,100046.51667710094,70967.06910983409,D
current,51,VA,4,173967.83912507977,95087.13624656852,D
current,51,VA,5,143478.9658335604,166563.63105065172,R
current,51,VA,6,112491.90480340758,165195.17654834792,R
current,51,VA,7,176037.15559746296,166509.4976674416,D
current,51,VA,9,86981.7015538463,162068.07040894852,R
current,51,VA,8,242682.60076618107,84109.76129043466,D
current,51,VA,10,208013.97963525506,151780.6593604007,D
current,51,VA,11,219477.7491861207,86530.62743391695,D
current,53,WA,1,209802.15377566795,77140.35819758689,D
current,53,WA,2,190045.7866394049,66510.6306683345,D
current,53,WA,3,143092.8499472735,158587.0690783005,R
current,53,WA,4,66878.26962363071,120040.8372346577,R
current,53,WA,5,124939.99189228205,153860.73482718616,R
current,53,WA,6,173915.07307332332,111644.77806094679,D
current,53,WA,7,218043.98215978767,64588.23354842728,D
current,53,WA,8,181891.18340367326,96376.93972716515,D
current,53,WA,9,290919.9889678256,42573.2225808819,D
current,53,WA,10,152968.72051713002,88878.29389321248,D
current,54,WV,1,70402.0,128725.0,R
current,54,WV,2,86678.0,109018.0,R
current,54,WV,3,75776.0,98048.0,R
current,55,WI,1,137262.10662440417,162781.81213240328,R
current,55,WI,2,191332.4389135698,87222.22813898169,D
current,55,WI,3,183202.11835847318,129536.30332320089,D
current,55,WI,4,200865.6468137107,71869.9241318824,D
current,55,WI,5,134186.67684321417,218562.26856758812,R
current,55,WI,6,142138.17363218698,182064.42496854914,R
current,55,WI,7,127602.74770771354,190208.9142242933,R
current,55,WI,8,119646.6979221672,207828.37248039455,R
current,56,WY,At Large,59903.0,127963.0,R
Compact,1,AL,1,86665.88587796307,152560.98990919095,R
Compact,1,AL,2,85603.35961951506,140831.51246402433,R
Compact,1,AL,3,63256.49117121292,174950.58971235348,R
Compact,1,AL,4,44212.50986879944,156202.64286658244,R
Compact,1,AL,5,95376.0,161526.0,R
Compact,1,AL,6,58710.92666682083,103961.46110260699,R
Compact,1,AL,7,101323.03685541001,113133.82654717455,R
Compact,2,AK,At Large,0,149779,R
Compact,4,AZ,1,122592.34391019357,155957.3163159287,R
Compact,4,AZ,2,155718.98557649396,94373.07639283728,D
Compact,4,AZ,3,112257.16800893002,129984.27442307508,R
Compact,4,AZ,4,90432.32911956265,130760.05330553855,R
Compact,4,AZ,5,124995.40776313882,130802.10509254811,R
Compact,4,AZ,6,131898.5818752514,121442.97460853602,D
Compact,4,AZ,7,118750.48413306606,69629.64908442277,D
Compact,4,AZ,8,111308.54221921743,115705.71657255989,R
Compact,4,AZ,9,117535.1573941464,114229.83420455368,D
Compact,5,AR,1,56529.35920886931,145643.13055437364,R
Compact,5,AR,2,109232.3712807275,124538.28603392513,R
Compact,5,AR,3,73999.58227082225,145593.56539076788,R
Compact,5,AR,4,71747.68723958093,138809.01802093332,R
Compact,6,CA,1,118677.8824167564,135268.80245342583,R
Compact,6,CA,2,198291.7787780334,32915.30870539842,D
Compact,6,CA,3,155819.49491410097,62149.21458911957,D
Compact,6,CA,4,155658.21367354953,169278.52717765648,R
Compact,6,CA,5,131510.80177703215,62417.80610118453,D
Compact,6,CA,6,163785.1984201821,57505.62911921175,D
Compact,6,CA,7,174752.95948150125,76055.53227989329,D
Compact,6,CA,8,62005.29193518453,130732.16384079123,R
Compact,6,CA,9,99167.04601767061,85755.30149397417,D
Compact,6,CA,10,95907.05789592714,88220.42543753193,D
Compact,6,CA,11,177414.6719743798,69230.90276828312,D
Compact,6,CA,12,250599.39371184443,46298.60368180603,D
Compact,6,CA,13,194966.16638235893,34514.23770657775,D
Compact,6,CA,14,251889.58441284197,49863.78404814104,D
Compact,6,CA,15,161192.00777895257,90265.95282263253,D
Compact,6,CA,16,91267.24223534038,134755.3745358761,R
Compact,6,CA,17,236625.87281442556,24407.255860788737,D
Compact,6,CA,18,186749.5718743257,55243.51412566923,D
Compact,6,CA,19,181102.65907900096,36598.89453330691,D
Compact,6,CA,20,182713.74675948313,55188.331459947265,D
Compact,6,CA,21,92262.65034563515,74092.31282961396,D
Compact,6,CA,22,61910.7451202435,77490.18670666947,R
Compact,6,CA,23,65951.98639243784,108530.17167355584,R
Compact,6,CA,24,156560.16751911887,114302.28870757316,D
Compact,6,CA,25,121029.54107109604,57977.37150964364,D
Compact,6,CA,26,151940.79509041834,101846.74828173661,D
Compact,6,CA,27,247304.80120002571,26390.23933782854,D
Compact,6,CA,28,149728.8286473014,61705.52839344425,D
Compact,6,CA,29,134302.54343160987,38121.37112232396,D
Compact,6,CA,30,142894.2116719336,73889.1426167058,D
Compact,6,CA,31,68099.19856561389,67128.30031433085,D
Compact,6,CA,32,196738.3360430247,27724.962978735206,D
Compact,6,CA,33,131851.47288409984,71488.8660051389,D
Compact,6,CA,34,163718.94966685472,22956.566702840886,D
Compact,6,CA,35,97785.9053191343,79116.31319596454,D
Compact,6,CA,36,72149.531693003,97122.95091750221,R
Compact,6,CA,37,134714.58966391362,25660.97679464756,D
Compact,6,CA,38,149062.22519695747,47575.68008345244,D
Compact,6,CA,39,136632.4211534007,96454.25105346371,D
Compact,6,CA,40,91271.19056210468,37026.52344753651,D
Compact,6,CA,41,103306.69145051287,54870.46480194898,D
Compact,6,CA,42,92120.31757171715,83403.66219463733,D
Compact,6,CA,43,141529.80478030123,23392.085588552392,D
Compact,6,CA,44,161678.32550033153,57278.36571134415,D
Compact,6,CA,45,148928.71676435706,129345.93170141632,D
Compact,6,CA,46,123683.33129983209,66500.41359882198,D
Compact,6,CA,47,167107.61465570948,30272.89069953533,D
Compact,6,CA,48,134097.590354341,138063.37418544124,R
Compact,6,CA,49,104061.98346410418,122125.32810592322,R
Compact,6,CA,50,134411.18665560902,125637.13498991558,D
Compact,6,CA,51,177504.38728141837,61692.15806513114,D
Compact,6,CA,52,191334.08457003676,100065.66069272172,D
Compact,6,CA,53,127595.02136727034,87729.87585156968,D
Compact,8,CO,1,178511.65938841098,57579.88780232078,D
Compact,8,CO,2,235273.3181721241,132201.69121504645,D
Compact,8,CO,3,128439.7472318961,178901.53412949262,R
Compact,8,CO,4,181798.16466538908,183809.76126509794,R
