PRECINCT	DEM	REP	TOTAL
tcrk	500	1125	1625
gilea	506	1011	1517
surba	358	993	1351
belhv	548	524	1072
wash2	633	305	938
pante	275	489	764
auror	458	364	822
wash1	657	342	999
psjw3	721	226	947
wash4	667	782	1449
pinet	92	530	622
hb	108	456	564
ncrk	268	652	920
rvrd	564	862	1426
oldf	476	512	988
blck	281	351	632
wdpd	268	781	1049
beadm	230	948	1178
washp	345	510	855
edwar	279	348	627
choco	929	1506	2435
