PRECINCT	DEM	REP	TOTAL
02	178	223	401
03	471	1039	1510
26	419	1260	1679
01	328	940	1268
06	411	496	907
07	304	461	765
04	444	892	1336
05	295	1330	1625
08	317	844	1161
09	238	622	860
28	225	650	875
14	384	753	1137
24	127	441	568
25	342	875	1217
27	242	770	1012
20	258	422	680
21	397	1059	1456
11	263	550	813
10	146	596	742
13	363	513	876
12	511	778	1289
15	343	772	1115
22	210	573	783
17	207	538	745
16	230	681	911
19	469	979	1448
18	343	1018	1361
23	259	703	962
33	342	580	922
