PRECINCT	DEM	REP	TOTAL
10b	1233	2544	3777
10a	764	1608	2372
04a	2345	3311	5656
04b1	957	1491	2448
02	1579	1993	3572
03	551	398	949
01	490	632	1122
06	350	663	1013
07	905	1393	2298
22	577	1215	1792
05	771	1607	2378
08	1191	2170	3361
09	303	506	809
04c1	810	1157	1967
20	651	1595	2246
21	805	2191	2996
11	742	733	1475
13	710	1365	2075
12	617	1421	2038
15	1219	2755	3974
14	869	2093	2962
17	1432	2487	3919
16	1056	2313	3369
19	905	2028	2933
18	341	839	1180
23	639	1245	1884
