PRECINCT	DEM	REP	TOTAL
pr29	655	953	1608
pr30	787	761	1548
pr32	439	1302	1741
pr21	459	1471	1930
pr22	462	1567	2029
pr16	531	430	961
pr24	241	892	1133
pr25	293	826	1119
pr35	327	1349	1676
pr34	774	2281	3055
pr07	300	905	1205
pr13	420	1581	2001
pr02	286	725	1011
pr14	567	1462	2029
pr17	395	744	1139
pr01	699	1404	2103
pr18	913	1844	2757
pr33	1018	2802	3820
pr31	350	592	942
pr08	225	505	730
