PRECINCT	DEM	REP	TOTAL
114	87	329	416
117	193	686	879
111	348	992	1340
110	84	186	270
113	335	776	1111
112	344	1067	1411
119	665	2014	2679
118	609	697	1306
115a	547	1916	2463
129	432	958	1390
128	538	1188	1726
120	255	940	1195
121	295	958	1253
122	68	525	593
109	154	336	490
124	184	648	832
125	128	379	507
126	87	413	500
127	607	772	1379
102	345	691	1036
103	80	258	338
101	134	321	455
106	162	465	627
107	391	1472	1863
104	283	731	1014
105	163	589	752
108	369	591	960
123	95	450	545
