PRECINCT	DEM	REP	TOTAL
24	89	440	529
30	551	699	1250
15	1055	582	1637
21	583	590	1173
78	2234	1379	3613
18	737	968	1705
pit113	3145	1968	5113
45	359	383	742
42	556	739	1295
3	410	788	1198
75	1652	1513	3165
nwm117	2709	1606	4315
6	119	434	553
9	360	691	1051
20	603	798	1401
85	943	864	1807
mch110	3570	1500	5070
esc114	1589	1142	2731
