PRECINCT	DEM	REP	TOTAL
ac	556	812	1368
be56	544	630	1174
ef	261	517	778
ce	57	225	282
ih	957	1521	2478
cr	453	589	1042
id	291	337	628
be-3	476	760	1236
lj	670	604	1274
pc	237	506	743
jc	791	1256	2047
we	508	537	1045
wc	238	171	409
bc	9	8	17
wo	97	98	195
cl-n	577	793	1370
ww	478	581	1059
cl-s	664	926	1590
be-1	278	511	789
be-2	297	435	732
ha	294	318	612
be-4	390	698	1088
be-7	235	578	813
fc-2	42	64	106
fc-1	177	284	461
p	554	1239	1793
ws-1	714	760	1474
sa	614	777	1391
ws-2	588	563	1151
