PRECINCT	DEM	REP	TOTAL
04.1	932	190	1122
66.1	676	503	1179
19.1	545	327	872
33.2	550	392	942
33.3	752	651	1403
30.3	918	1101	2019
30.2	761	889	1650
35.1	785	432	1217
34.1	536	346	882
02.1	2181	168	2349
38.3	914	1368	2282
38.2	461	797	1258
12.1	1344	197	1541
15.1	1344	291	1635
50.1	430	583	1013
42.1	783	558	1341
37.1	483	544	1027
51.2	608	735	1343
62.1	1020	720	1740
36.1	714	651	1365
39.3	868	1000	1868
13.1	1405	201	1606
10.1	1013	81	1094
06.1	858	256	1114
07.1	1143	215	1358
67.1	1148	708	1856
39.2	606	532	1138
11.1	807	78	885
40.2	994	1633	2627
17.1	1009	240	1249
08.2	1299	421	1720
08.3	1287	432	1719
44.1	1673	1688	3361
47.1	1059	1750	2809
23.3	497	247	744
26.1	929	309	1238
09.1	1700	573	2273
16.2	1531	410	1941
25.1	1073	518	1591
71.1	1490	1226	2716
46.1	493	496	989
70.1	1312	641	1953
20.1	625	130	755
69.1	956	1152	2108
45.1	1229	1384	2613
31.1	488	532	1020
41.1	817	1308	2125
27.2	442	177	619
01.1	1219	204	1423
68.1	1582.0	1529.0	3185.0
05.1	1155.0	596.0	1675.0
56.2	854.0	667.0	1522.0
52.1	917	1601	2518
28.1	1524	265	1789
53.1	764	1316	2080
21.1	1311	539	1850
29.2	1264	799	2063
55.1	1105	1138	2243
59.1	1361	1308	2669
63.1	197	204	401
18.2	1929	1503	3432
58.1	710	664	1374
14.3	668	231	899
14.2	1227	296	1523
24.1	964	685	1649
03.1	1556	155	1711
61.1	985	813	1798
64.1	621	731	1352
43.2	629	449	1078
48.1	1033	1448	2481
65.1	1282	972	2254
23.2	256	130	386
49.1	1018	1742	2760
57.1	916	1162	2078
60.4	632	475	1107
22.2	1374	422	1796
54.2	1278	1104	2382
681	110	170	280
32.1	668	728	1396
60.2	607	351	958
