Precinct,Tract,Area
05,37035010102,0.002967341795040763
05,37035011501,0.34952346215128133
05,37035011402,0.23254293975178922
05,37035011401,0.2685816248244202
STEC,37075920100,0.9986950333467813
WEST,37075920300,0.9076397987422405
WEST,37075920200,0.05382622583741278
WEST,37075920100,0.037802610236018226
EAST,37075920300,0.23618396789190632
EAST,37075920200,0.7625349326859133
02,37063000402,0.03765823295425962
02,37063000401,0.16222226599406436
02,37063001503,0.23963404782771253
02,37063000302,0.04318764985378744
02,37063000301,0.5027267821500297
02,37063002200,0.014571019106964254
84,37057060302,0.36289716142593137
84,37067004015,0.001633739184443702
84,37057060303,0.6344672588872007
26,37063002100,0.9996331361533535
05,37063000600,0.023903579187509964
05,37063000500,0.11379591197092434
05,37063001501,0.454472720823754
05,37063001502,0.407827780813224
78,37059080400,0.001115483168612816
78,37057061702,0.5150947239048127
78,37057061703,0.3137542146483391
78,37057061701,0.169267091094751
06,37057061702,0.5594782668315399
06,37057061703,0.212886559676929
06,37057061701,0.02836798215503846
06,37057061804,0.19662428288071626
29,37063001801,0.7206987655027953
29,37063001806,0.25969421188495423
29,37063001709,0.012837049276226033
29,37077970603,0.001400807105784578
29,37183053900,0.004933191928081948
44,37057060203,0.316809481948388
44,37057060201,0.6831903572661593
62,37057060800,0.10727938290724409
62,37057061000,0.12090766290454015
62,37057060700,0.7718129506806308
32,37063001806,0.1329215798631455
32,37183053900,0.011892594811137506
32,37063001900,0.851693445850317
32,37057061600,0.7996590132169741
32,37057061300,0.021948888590202324
32,37057061500,0.1783918901924763
30-2,37063001807,0.2918548105759657
30-2,37063001806,0.7081451875666812
08,37063000600,0.026762359720030413
08,37063000500,0.4026461600736759
08,37063000700,0.5521504278673464
08,37063002200,0.018441044064685993
07,37063000500,0.3874646230290514
07,37063000700,0.10927216675733513
07,37063000302,0.20547755271152005
07,37063002200,0.29778564816730607
56,37057062002,0.30970803174062
56,37057062001,0.6896616846420063
25,37063001603,0.42352117041004644
25,37063001601,0.4547441951795818
25,37063002100,0.12173463385814828
45,37063001603,0.18422405592956945
45,37063001601,0.5586149805676671
45,37063001708,0.01165196082162077
45,37063001604,0.24550899485330363
38,37063002016,0.1878720562980061
38,37063002018,0.8121279340255285
37,37063001711,0.14526546747264002
37,37063001707,0.838397004286862
37,37063001705,0.01633752106572802
PARKVI,37143920100,0.9996922229256855
BELVID,37143920201,0.13123843483157996
BELVID,37143920100,0.8685242551475827
NICANO,37143920100,0.999959253242244
BETHEL,37143920202,0.9992092478665172
EAST H,37143920201,0.9693012528469521
EAST H,37143920202,0.030324093165795617
WEST H,37041930200,0.002613556201497863
WEST H,37143920201,0.9973864427066598
NEW HO,37143920100,0.9998811524525304
PR20,37085070600,0.9907348336679884
PR20,37085071201,0.008957669194304645
PR24,37085070500,0.006207644959381256
PR24,37085070300,0.007143900661757826
PR24,37085070401,0.33627292634413253
PR24,37085070902,0.040818253813170106
PR24,37085070802,0.016990032993053756
PR24,37085070402,0.5921434184093869
PR23,37085070700,0.02547613151747169
PR23,37085071102,0.5207326339587542
PR23,37085071101,0.45355269240703894
PR25,37085070100,0.44455057922644287
PR25,37085070200,0.5479339160609793
PR25,37101041400,0.00690012671394474
PR29,37085070500,0.004554533383977065
PR29,37085070100,0.22174824478252747
PR29,37085070300,0.6536359937686294
PR29,37085070402,0.1192242641133418
PR01,37085070600,0.020358309943282225
PR01,37085071201,0.37913470302272156
PR01,37085071203,0.16023904942222056
PR01,37085071204,0.35321673563767775
PR01,37085071402,0.021014269889165854
PR01,37085071202,0.06435558976142028
PR01,37051003600,0.0015116403244183458
PR08,37085070903,0.21972642971414957
PR08,37085070901,0.08712473819775887
PR08,37085070902,0.2513397396153257
PR08,37085070801,0.024573770671570187
PR08,37085070904,0.2998098907339457
PR08,37085071001,0.11533945711823976
PR08,37183053108,0.0019218585866864304
PR26,37085070500,0.8857231072452808
PR26,37085070300,0.0010320057475620675
PR26,37085070401,0.11310332750190995
PR16,37085071402,0.7037639086896915
PR16,37085071401,0.29579858173956997
01,37121950200,0.999221668250328
04,37121950400,0.6632478585248079
04,37121950300,0.3351347799584251
06,37011930302,0.0033368880422093125
06,37121950100,0.5358487878272585
06,37121950200,0.45994891961310674
07,37121950100,0.9972827838404198
05,37121950100,0.9840535924633015
05,37121950200,0.013877913327391904
03,37011930302,0.0016153902370305438
03,37011930400,0.005297896522546113
03,37121950200,0.9930816582901776
09,37121950200,0.4539731540255497
09,37121950300,0.5450977989901991
08,37121950100,0.6989471300094191
08,37199960200,0.0014641457450384886
08,37199960102,0.0044496135024132905
08,37121950200,0.29513911074314764
02,37121950100,0.9979460243374579
02,37199960200,0.0014138816996419115
SM,37029950101,0.998444730409106
SH,37029950102,0.999467300374775
CH,37053110200,0.0017564653771270408
CH,37029950102,0.41769958213765396
CH,37029950101,0.5791496069433538
11-01,37025041601,0.029714753143573514
11-01,37025042200,0.1431228956243898
11-01,37025040500,0.8266549192416872
12-07,37025042102,0.04350001655534832
12-07,37025042200,0.029813244839846844
12-07,37025042101,0.9266867319150879
12-01,37025041902,0.9879852339361663
12-01,37025041901,0.012014386457412136
12-06,37025042200,0.6087254978425352
12-06,37025042101,0.3912745021574628
0701,37065020600,0.9995770654174958
0101,37065021100,0.07466688147037051
0101,37065020900,0.3449094996519539
0101,37065021000,0.22050510508209734
0101,37065020800,0.3599185137955943
0601,37065020700,0.9989958600790944
1204,37065020300,0.02061045037903301
1204,37065020400,0.9793890366039412
0104,37065021100,0.8553214120148197
0104,37065021000,0.1446785848091619
1202,37127010200,0.004110152964370662
1202,37065020200,0.9957739604775238
0501,37065021100,0.1432990433937149
0501,37065020700,0.8566053141369799
0801,37065021300,0.4548414177528038
0801,37065021600,0.544774095188396
1001,37065021600,0.002400167270920137
1001,37065021500,0.9955678283857117
1001,37195001200,0.0020320005184837875
64,37057060800,0.9999999930028188
17,37063001100,0.4220120348982102
17,37063000900,0.20209985584197
17,37063002200,0.37588809488493397
23,37063001601,0.05215795009455974
23,37063001709,0.23069522714895813
23,37063001711,0.004773901848817809
23,37063001710,0.2207817013929138
23,37063001708,0.49159121798481736
44,37063001603,0.29795008682343954
44,37063002100,0.004170813691509823
44,37063001604,0.697879099485057
19,37063001801,0.7060268947287883
19,37063001002,0.03448131434670848
19,37063000200,0.2588951900147915
06,37063000600,0.9837298734302413
06,37063000500,0.016270116575175166
46,37063000102,0.24772939214415923
46,37063001711,0.16710829124437585
46,37063001710,0.19590090723036035
46,37063001705,0.3892614072204938
01,37093970402,0.3663166470143796
01,37093970202,0.6319343926083288
02,37093970402,0.6280600358204236
02,37093970401,0.36973578111363464
02,37155960202,0.0015568226676804212
PR07,37085071303,0.2536304336534994
PR07,37085071302,0.15335154356847408
PR07,37085071402,0.004481598087618191
PR07,37085071401,0.030578054423095243
PR07,37085071301,0.5570554150192653
LAKE G,37131920401,0.24857372387885637
LAKE G,37131920402,0.7490693181745997
GASTON,37131920401,0.9994247561250236
SEABOA,37131920300,0.9998592708408612
RICH S,37083931000,0.0011837914952239515
RICH S,37131920300,0.2019809364806638
RICH S,37131920200,0.795599274287317
SEVERN,37131920100,0.9972568376490958
SEVERN,37091950100,0.0021331080655668283
PLEASA,37131920300,0.9998878030075131
GARYSB,37131920300,0.9985819993361228
GALATI,37131920100,0.9997174863719563
NEWTOW,37131920100,0.9989204864687405
NEWTOW,37091950100,0.0010795130519001641
PENDLE,37131920100,0.9999999999999996
WOODLA,37131920200,0.9984284596970712
WOODLA,37091950300,0.0015715180574019248
JACKSO,37131920300,0.9712522235251775
JACKSO,37131920200,0.028747775408437107
CREEKS,37131920200,0.0067073533801388025
CREEKS,37131920100,0.9932926459917777
REHOBE,37083931000,0.0014694451494537148
REHOBE,37131920300,0.49138669159357773
REHOBE,37131920200,0.5071438628843317
CONWAY,37131920100,1.0000000000000004
LASKER,37131920200,0.9999999975340339
WO,37087920101,0.9529754625603881
WO,37087920102,0.047024536197434255
WW,37087920900,0.08842044309037896
WW,37087921000,0.17163149519397242
WW,37087920800,0.3649460907515442
WW,37087920600,0.3750019709641084
LJ,37087921000,0.12442964562224115
LJ,37087920500,0.002173912181849299
LJ,37087920600,0.8733964421959268
PC,37087920400,0.0017620304190405832
PC,37087920300,0.060880527197921204
PC,37087921301,0.11323691698516045
PC,37087921302,0.82412052539789
BE-1,37087920400,0.7969510115054392
BE-1,37087920500,0.07680371225733651
BE-1,37087921301,0.12624517000430907
FC-1,37087920101,0.026698709296279228
FC-1,37087920102,0.9725103621247381
EF,37175960500,0.0011376860418513205
EF,37087921302,0.9982854733975467
CL-S,37087920400,0.05951828659385078
CL-S,37087921000,0.12230865337551308
CL-S,37087920500,0.5873471596401236
CL-S,37087921301,0.22978792795455863
CL-S,37087920600,0.0010379724359467326
BE56,37087920300,0.9796452818916958
BE56,37087921301,0.020089841592124676
BE-3,37087920300,0.0029367940714988194
BE-3,37087920200,0.9960583187014319
BE-3,37021002603,0.0010047675381552638
BE-7,37087920300,0.2292981804862271
BE-7,37021002401,0.0015377495116641363
BE-7,37087921302,0.769164070002115
HA,37087921200,0.6862571974308201
HA,37087920900,0.001009011259868522
HA,37087920800,0.3127241145903319
CR,37087920500,0.10666879969271663
CR,37087920102,0.8927956604359344
BE-4,37087920200,0.997527985386552
BE-4,37021002504,0.001097032811755097
WC,37087920900,0.2554779013774365
WC,37087921000,0.7445219097367476
FC-2,37087920101,0.0024532122596551812
FC-2,37087920102,0.9975467877403024
12-05,37025042300,0.20054302915878228
12-05,37025042200,0.7994569618708931
12-04,37025042401,0.0957275673451235
12-04,37025042300,0.9042720248853678
04-05,37025041000,0.7988225806306126
04-05,37025041200,0.19219683335853116
04-05,37159051501,0.007875582730295894
04-05,37159051502,0.0011050023984602651
12-02,37025041902,0.45777702884331317
12-02,37025041901,0.5422229599426345
BEUL,37061090501,0.6889877392442758
BEUL,37061090502,0.31054086403537634
1401,37065021400,0.9742734967679065
1401,37065020200,0.02473620897261925
0401,37065020800,0.9996871441580526
0301,37065020800,0.9995426382114314
1203,37065021300,0.5532640808483371
1203,37065021400,0.05152408384585757
1203,37065020300,0.07295610423864847
1203,37065020400,0.10179628589068641
1203,37065020200,0.22037197739430747
1205,37065020600,0.32482493754142433
1205,37065020300,0.05364449684607958
1205,37127010602,0.007072336333526283
1205,37127010400,0.0018032850987440116
1205,37065020400,0.6126549428144866
1201,37065020300,0.8144621952590102
1201,37065020200,0.18553780059518063
1301,37065021400,0.9999453035833038
0901,37065021600,0.9694079409672962
0901,37065021500,0.027690341382211135
0901,37195001200,0.0025017806847674492
1101,37065021300,0.9999997854736618
0102,37065021300,0.45332857469584487
0102,37065021200,0.2802999706334026
0102,37065020900,0.21873832227501866
0102,37065021000,0.047633043305674416
0103,37065021100,0.5217318377394253
0103,37065021200,0.47826816023212426
0201,37065020900,0.016636433225095875
0201,37065020800,0.9824539735367646
24,37063001711,0.11621605562072883
24,37063001707,0.14462957318592845
24,37063001705,0.7390623634668885
43,37135011204,0.01081788684948161
43,37063002015,0.042442896500763445
43,37063002017,0.9467327181667301
39,37063002008,0.8489785593327952
39,37063002007,0.15102143260217166
53-2,37063002020,0.20073177265420564
53-2,37063002019,0.7989487204090637
22,37063001801,0.05043477583200865
22,37063000101,0.3737572968021325
22,37063001709,0.5755462593067037
13,37063001001,0.007552864414901269
13,37063001100,0.005893894130064155
13,37063001400,0.9865532268918966
50,37063001707,0.29792939564955334
50,37063001706,0.7012739330037403
36,37063002007,0.21277161692483001
36,37063002016,0.051130876345291544
36,37063002015,0.7360975051988597
28,37063002100,0.9995382104829965
09,37063000700,0.623641277933766
09,37063002007,0.3001222344664189
09,37063002009,0.04647163071503178
09,37063001304,0.02976484355754865
03,37063000402,0.8022431879671342
03,37063000401,0.19775678788972612
04,37063000402,0.056840645699578335
04,37063000401,0.9409317668618862
04,37063001705,0.0022275817929393784
62,37093970300,0.9999999945692783
05,37093970201,0.24614483820975722
05,37093980100,0.6811089315103699
05,37093970202,0.07218351694395332
13,37093970402,0.07704678364278388
13,37093970401,0.9078882705302134
13,37155960201,0.014248887038392853
12,37093970102,0.17069231136619467
12,37093970103,0.8285445975417084
03,37093970202,0.9991442022341888
61,37093970300,0.5466091066632836
61,37093970402,0.1597253929556553
61,37093970401,0.2936651794531743
65,37093970300,0.9999999855286771
64,37093970201,0.33006351688487456
64,37093970300,0.052769878151615206
64,37093970402,0.1282500824682683
64,37093970202,0.4889165215645462
04,37093970201,0.9962028286449174
04,37165010600,0.0031224173381813767
P21,37047930500,0.11767370882736106
P21,37047930800,0.8823262899325598
P17,37017950600,0.0058067109461380625
P17,37047930400,0.953129886283619
P17,37047930500,0.017635577667372056
P17,37047930800,0.023427825102868633
P06,37047930600,0.8430928833223589
P06,37047930700,0.15669931683219096
P08,37047931200,0.016458002444831754
P08,37047930600,0.9835414955235865
P19,37047930900,0.4546388427213735
P19,37047930800,0.5453611572786321
P11,37047931300,0.4655493697701661
P11,37047930400,0.0373502736896365
P11,37047931000,0.49577666573250717
P11,37047931100,0.0013236908076786418
P13,37047931300,0.9807975705761229
P13,37047931100,0.019202429423876885
P05,37047931300,0.997188528311618
